Annotator	Annotation date	Name	GBE ID	TableID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link	Notes
	8/27/17	Volume_of_grey_matter_in_I-IV_Cerebellum_(right)	INI25894	10137	Volume of grey matter in I-IV Cerebellum (right)	25894	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25894	
	8/27/17	Volume_of_grey_matter_in_V_Cerebellum_(left)	INI25895	10137	Volume of grey matter in V Cerebellum (left)	25895	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25895	
	8/27/17	Volume_of_grey_matter_in_V_Cerebellum_(right)	INI25896	10137	Volume of grey matter in V Cerebellum (right)	25896	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25896	
	8/27/17	Volume_of_grey_matter_in_VI_Cerebellum_(left)	INI25897	10137	Volume of grey matter in VI Cerebellum (left)	25897	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25897	
	8/27/17	Volume_of_grey_matter_in_Vermis_VI_Cerebellum	INI25898	10137	Volume of grey matter in Vermis VI Cerebellum	25898	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25898	
	8/27/17	Volume_of_grey_matter_in_VI_Cerebellum_(right)	INI25899	10137	Volume of grey matter in VI Cerebellum (right)	25899	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25899	
	8/27/17	Volume_of_grey_matter_in_Crus_I_Cerebellum_(left)	INI25900	10137	Volume of grey matter in Crus I Cerebellum (left)	25900	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25900	
	8/27/17	Volume_of_grey_matter_in_Vermis_Crus_I_Cerebellum	INI25901	10137	Volume of grey matter in Vermis Crus I Cerebellum	25901	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25901	
	8/27/17	Volume_of_grey_matter_in_Crus_I_Cerebellum_(right)	INI25902	10137	Volume of grey matter in Crus I Cerebellum (right)	25902	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25902	
	8/27/17	Volume_of_grey_matter_in_Crus_II_Cerebellum_(left)	INI25903	10137	Volume of grey matter in Crus II Cerebellum (left)	25903	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25903	
	8/27/17	Volume_of_grey_matter_in_Vermis_Crus_II_Cerebellum	INI25904	10137	Volume of grey matter in Vermis Crus II Cerebellum	25904	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25904	
	8/27/17	Volume_of_grey_matter_in_Crus_II_Cerebellum_(right)	INI25905	10137	Volume of grey matter in Crus II Cerebellum (right)	25905	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25905	
	8/27/17	Volume_of_grey_matter_in_VIIb_Cerebellum_(left)	INI25906	10137	Volume of grey matter in VIIb Cerebellum (left)	25906	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25906	
	8/27/17	Volume_of_grey_matter_in_Vermis_VIIb_Cerebellum	INI25907	10137	Volume of grey matter in Vermis VIIb Cerebellum	25907	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25907	
	8/27/17	Volume_of_grey_matter_in_VIIb_Cerebellum_(right)	INI25908	10137	Volume of grey matter in VIIb Cerebellum (right)	25908	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25908	
	8/27/17	Volume_of_grey_matter_in_VIIIa_Cerebellum_(left)	INI25909	10137	Volume of grey matter in VIIIa Cerebellum (left)	25909	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25909	
	8/27/17	Volume_of_grey_matter_in_Vermis_VIIIa_Cerebellum	INI25910	10137	Volume of grey matter in Vermis VIIIa Cerebellum	25910	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25910	
	8/27/17	Volume_of_grey_matter_in_VIIIa_Cerebellum_(right)	INI25911	10137	Volume of grey matter in VIIIa Cerebellum (right)	25911	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25911	
	8/27/17	Volume_of_grey_matter_in_VIIIb_Cerebellum_(left)	INI25912	10137	Volume of grey matter in VIIIb Cerebellum (left)	25912	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25912	
	8/27/17	Volume_of_grey_matter_in_Vermis_VIIIb_Cerebellum	INI25913	10137	Volume of grey matter in Vermis VIIIb Cerebellum	25913	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25913	
	8/27/17	Volume_of_grey_matter_in_VIIIb_Cerebellum_(right)	INI25914	10137	Volume of grey matter in VIIIb Cerebellum (right)	25914	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25914	
	8/27/17	Volume_of_grey_matter_in_IX_Cerebellum_(left)	INI25915	10137	Volume of grey matter in IX Cerebellum (left)	25915	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25915	
	8/27/17	Volume_of_grey_matter_in_Vermis_IX_Cerebellum	INI25916	10137	Volume of grey matter in Vermis IX Cerebellum	25916	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25916	
	8/27/17	Volume_of_grey_matter_in_IX_Cerebellum_(right)	INI25917	10137	Volume of grey matter in IX Cerebellum (right)	25917	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25917	
	8/27/17	Volume_of_grey_matter_in_X_Cerebellum_(left)	INI25918	10137	Volume of grey matter in X Cerebellum (left)	25918	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25918	
	8/27/17	Volume_of_grey_matter_in_Vermis_X_Cerebellum	INI25919	10137	Volume of grey matter in Vermis X Cerebellum	25919	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25919	
	8/27/17	Volume_of_grey_matter_in_X_Cerebellum_(right)	INI25920	10137	Volume of grey matter in X Cerebellum (right)	25920	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25920	
	8/27/17	Number_of_live_births	INI2734	9797	Number of live births	2734	1		1		-3				272989	Complete	Integer	children	Primary	Female	3	1	100584	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2734	
	8/27/17	Age_last_used_hormone-replacement_therapy_(HRT)	INI3546	9797	Age last used hormone-replacement therapy (HRT)	3546	1		1		-1;-3;-11				104661	Complete	Integer	years	Primary	Female	3	1	100598	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3546	
	8/27/17	Length_of_menstrual_cycle	INI3710	9797	Length of menstrual cycle	3710	1		1		-1;-3;-6				64153	Complete	Integer	days	Primary	Female	3	1	100582	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3710	
	8/27/17	"Diastolic_blood_pressure,_automated_reading"	INI4079	9797	"Diastolic blood pressure, automated reading"	4079	1		1						473465	Complete	Integer	mmHg	Primary	Unisex	3	2		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4079	
	8/27/17	"Systolic_blood_pressure,_automated_reading"	INI4080	9797	"Systolic blood pressure, automated reading"	4080	1		1						473460	Complete	Integer	mmHg	Primary	Unisex	3	2		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4080	
	8/27/17	Signal-to-noise-ratio_(SNR)_of_triplet_(left)	INI4230	9797	Signal-to-noise-ratio (SNR) of triplet (left)	4230	1		1						188670	Complete	Integer		Primary	Unisex	3	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4230	
	8/27/17	"Mean_signal-to-noise_ratio_(SNR),_(left)"	INI4233	9797	"Mean signal-to-noise ratio (SNR), (left)"	4233	1		1						188235	Complete	Continuous		Primary	Unisex	3	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4233	
	8/27/17	Signal-to-noise-ratio_(SNR)_of_triplet_(right)	INI4241	9797	Signal-to-noise-ratio (SNR) of triplet (right)	4241	1		1						188730	Complete	Integer		Primary	Unisex	3	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4241	
	8/27/17	"Mean_signal-to-noise_ratio_(SNR),_(right)"	INI4244	9797	"Mean signal-to-noise ratio (SNR), (right)"	4244	1		1						188306	Complete	Continuous		Primary	Unisex	3	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4244	
	8/27/17	Maximum_digits_remembered_correctly	INI4282	9797	Maximum digits remembered correctly	4282	1		1						55980	Complete	Integer		Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4282	
	8/27/17	Tinnitus_severity/nuisance	INI4814	9797	Tinnitus severity/nuisance	4814	1		1		-1;-3	4;13;12;11			57031	Complete	Categorical single		Primary	Unisex	3	1	100636	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4814	
	8/27/17	"logMAR,_final_(right)"	INI5201	9797	"logMAR, final (right)"	5201	1		1						132030	Complete	Continuous		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5201	
	8/27/17	"logMAR,_final_(left)"	INI5208	9797	"logMAR, final (left)"	5208	1		1						132026	Complete	Continuous		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5208	
	8/27/17	Age_hayfever_or_allergic_rhinitis_diagnosed_by_doctor	INI22146	9797	Age hayfever or allergic rhinitis diagnosed by doctor	22146	1		1						27707	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22146	
	8/27/17	Age_asthma_diagnosed_by_doctor	INI22147	9797	Age asthma diagnosed by doctor	22147	1		1						15493	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22147	
	8/27/17	Age_emphysema_diagnosed_by_doctor	INI22148	9797	Age emphysema diagnosed by doctor	22148	1		1						365	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22148	
	8/27/17	Age_chronic_bronchitis_diagnosed_by_doctor	INI22149	9797	Age chronic bronchitis diagnosed by doctor	22149	1		1						1383	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22149	
	8/27/17	Age_COPD_(Chronic_Obstructive_Pulmonary_Disease)_diagnosed_by_doctor	INI22150	9797	Age COPD (Chronic Obstructive Pulmonary Disease) diagnosed by doctor	22150	1		1						1768	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22150	
	8/27/17	Age_cystic_fibrosis_diagnosed_by_doctor	INI22151	9797	Age cystic fibrosis diagnosed by doctor	22151	1		1						9	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22151	
	8/27/17	Age_alpha-1_antitrypsin_deficiency_diagnosed_by_doctor	INI22152	9797	Age alpha-1 antitrypsin deficiency diagnosed by doctor	22152	1		1						48	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22152	
	8/27/17	Age_sarcoidosis_diagnosed_by_doctor	INI22153	9797	Age sarcoidosis diagnosed by doctor	22153	1		1						529	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22153	
	8/27/17	Age_bronchiectasis_diagnosed_by_doctor	INI22154	9797	Age bronchiectasis diagnosed by doctor	22154	1		1						1074	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22154	
	8/27/17	Age_idiopathic_pulmonary_fibrosis_diagnosed_by_doctor	INI22155	9797	Age idiopathic pulmonary fibrosis diagnosed by doctor	22155	1		1						108	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22155	
	8/27/17	Age_fibrosing_alveolitis/unspecified_alveolitis_diagnosed_by_doctor	INI22156	9797	Age fibrosing alveolitis/unspecified alveolitis diagnosed by doctor	22156	1		1						47	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22156	
	8/27/17	Age_tuberculosis_diagnosed_by_doctor	INI22157	9797	Age tuberculosis diagnosed by doctor	22157	1		1						654	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22157	
	8/27/17	Age_silicosis_diagnosed_by_doctor	INI22158	9797	Age silicosis diagnosed by doctor	22158	1		1						8	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22158	
	8/27/17	Age_asbestosis_diagnosed_by_doctor	INI22159	9797	Age asbestosis diagnosed by doctor	22159	1		1						85	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22159	
	8/27/17	Age_lung_cancer_(not_mesothelioma)_diagnosed_by_doctor	INI22160	9797	Age lung cancer (not mesothelioma) diagnosed by doctor	22160	1		1						156	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22160	
	8/27/17	Age_mesothelioma_of_the_lung_diagnosed_by_doctor	INI22161	9797	Age mesothelioma of the lung diagnosed by doctor	22161	1		1						14	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22161	
	8/27/17	Inverted_signal-to-noise_ratio_in_T1	INI25734	9797	Inverted signal-to-noise ratio in T1	25734	1		1						9933	Accruing	Continuous	ratio	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25734	
	8/27/17	Inverted_contrast-to-noise_ratio_in_T1	INI25735	9797	Inverted contrast-to-noise ratio in T1	25735	1		1						9933	Accruing	Continuous	ratio	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25735	
	8/27/17	"Mean_rfMRI_head_motion,_averaged_across_space_and_time_points"	INI25741	9797	"Mean rfMRI head motion, averaged across space and time points"	25741	1		1						9330	Accruing	Continuous	mm	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25741	
	8/27/17	"Mean_tfMRI_head_motion,_averaged_across_space_and_time_points"	INI25742	9797	"Mean tfMRI head motion, averaged across space and time points"	25742	1		1						8945	Accruing	Continuous	mm	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25742	
	8/27/17	Inverted_temporal_signal-to-noise_ratio_in_artefact-cleaned_pre-processed_rfMRI	INI25744	9797	Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI	25744	1		1						9330	Accruing	Continuous	ratio	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25744	
	8/27/17	90th_percentile_of_BOLD_effect_(in_group-defined_mask)_for_shapes_activation	INI25761	9797	90th percentile of BOLD effect (in group-defined mask) for shapes activation	25761	1		1						8945	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25761	
	8/27/17	90th_percentile_of_z-statistic_(in_group-defined_mask)_for_shapes_activation	INI25762	9797	90th percentile of z-statistic (in group-defined mask) for shapes activation	25762	1		1						8945	Accruing	Continuous	Z	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25762	
	8/27/17	90th_percentile_of_BOLD_effect_(in_group-defined_mask)_for_faces_activation	INI25763	9797	90th percentile of BOLD effect (in group-defined mask) for faces activation	25763	1		1						8945	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25763	
	8/27/17	90th_percentile_of_z-statistic_(in_group-defined_mask)_for_faces_activation	INI25764	9797	90th percentile of z-statistic (in group-defined mask) for faces activation	25764	1		1						8945	Accruing	Continuous	Z	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25764	
	8/27/17	90th_percentile_of_BOLD_effect_(in_group-defined_mask)_for_faces-shapes_contrast	INI25765	9797	90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast	25765	1		1						8945	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25765	
	8/27/17	90th_percentile_of_z-statistic_(in_group-defined_mask)_for_faces-shapes_contrast	INI25766	9797	90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast	25766	1		1						8945	Accruing	Continuous	Z	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25766	
	8/27/17	90th_percentile_of_BOLD_effect_(in_group-defined_amygdala_activation_mask)_for_faces-shapes_contrast	INI25767	9797	90th percentile of BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast	25767	1		1						8945	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25767	
	8/27/17	90th_percentile_of_z-statistic_(in_group-defined_amygdala_activation_mask)_for_faces-shapes_contrast	INI25768	9797	90th percentile of z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast	25768	1		1						8945	Accruing	Continuous	Z	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25768	
	8/27/17	Age_at_death	INI40007	9797	Age at death	40007	1		1						14421	Accruing	Continuous		Derived	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40007	
	8/27/17	Age_at_cancer_diagnosis	INI40008	9797	Age at cancer diagnosis	40008	1		1						79069	Accruing	Continuous		Derived	Unisex	32	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40008	
	8/27/17	Reported_occurrences_of_cancer	INI40009	9797	Reported occurrences of cancer	40009	1		1						79069	Ongoing	Integer		Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40009	
