GBE ID	Name	TableID	FieldID	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Field	Participants	Items	Stability	ValueType	Units	ItemType	Sexed	Instances	Array	Coding	Notes	Link	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	
INI1279	Exposure_to_tobacco_smoke_outside_home	9797	1279	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Exposure to tobacco smoke outside home	463489	499196	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""Outside of your home, about how many hours per WEEK are you exposed to other people's tobacco smoke?"" The following checks were performed:  If answer   If answer > 168 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please give the number of hours in a typical week over the last year that you have been exposed to other people's tobacco smoke in environments other than the home (include work, pubs, restaurants etc).      ~F1279~ was collected from all participants except those who indicated they currently smoke tobacco on most or all days, as defined by their answers to ~F1239~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1279	1	0	1		"-1,-3"				
INI1289	Cooked_vegetable_intake	9797	1289	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Cooked vegetable intake	501735	539147	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""On average how many heaped tablespoons of COOKED vegetables would you eat per DAY? (Do not include potatoes; put '0' if you do not eat any)"" The following checks were performed:  If answer > 50 then rejected   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know. If you have less than one tablespoon a day select Less than one."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1289	1	0	1		"-10,-3,-1"				
INI1299	Salad_/_raw_vegetable_intake	9797	1299	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Salad / raw vegetable intake	501735	539147	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""On average how many heaped tablespoons of SALAD or RAW vegetables would you eat per DAY? (Include lettuce, tomato in sandwiches; put '0' if you do not eat any)"" The following checks were performed:  If answer > 50 then rejected   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know. If you have less than one tablespoon a day select Less than one."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1299	1	0	1		"-10,-3,-1"				
INI1309	Fresh_fruit_intake	9797	1309	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Fresh fruit intake	501735	539147	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""About how many pieces of FRESH fruit would you eat per DAY? (Count one apple, one banana, 10 grapes etc as one piece; put '0' if you do not eat any)"" The following checks were performed:  If answer > 50 then rejected   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1309	1	0	1		"-10,-3,-1"				
INI1319	Dried_fruit_intake	9797	1319	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Dried fruit intake	501734	539146	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""About how many pieces of DRIED fruit would you eat per DAY? (Count one prune, one dried apricot, 10 raisins as one piece; put '0' if you do not eat any)"" The following checks were performed:  If answer > 100 then rejected   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1319	1	0	1		"-10,-3,-1"				
INI1438	Bread_intake	9797	1438	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Bread intake	498608	535367	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""How many slices of bread do you eat each WEEK?"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 50 then participant asked to confirm   If the participant activated the Help button they were shown the message:     For other types of bread:  - one bread roll = 2 slices  - one pitta bread = 2 slices"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1438	1	0	1		"-10,-3,-1"				
INI1458	Cereal_intake	9797	1458	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Cereal intake	501626	539026	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""How many bowls of cereal do you eat a WEEK?"" The following checks were performed:  If answer   If answer > 99 then rejected  If answer > 14 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1458	1	0	1		"-10,-3,-1"				
INI1488	Tea_intake	9797	1488	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Tea intake	501731	539143	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""How many cups of tea do you drink each DAY? (Include black and green tea)"" The following checks were performed:  If answer   If answer > 99 then rejected  If answer > 20 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1488	1	0	1		"-10,-3,-1"				
INI1498	Coffee_intake	9797	1498	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Coffee intake	501731	539143	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""How many cups of coffee do you drink each DAY? (Include decaffeinated coffee)"" The following checks were performed:  If answer   If answer > 99 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1498	1	0	1		"-10,-3,-1"				
INI1528	Water_intake	9797	1528	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Water intake	501731	539143	Complete	Integer	Data	Primary	Unisex	3	1	100373	"ACE touchscreen question ""How many glasses of water do you drink each DAY? "" The following checks were performed:  If answer   If answer > 99 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please provide an average considering your intake over the last year. If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1528	1	0	1		"-10,-3,-1"				
INI1568	Average_weekly_red_wine_intake	9797	1568	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average weekly red wine intake	347879	373265	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average WEEK, how many glasses of RED wine would you drink? (There are six glasses in an average bottle)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please include sparkling red wine here.      ~F1568~ was collected from participants who indicated they drink alcohol more often than once or twice a week, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1568	1	0	1		"-1,-3"				
INI1578	Average_weekly_champagne_plus_white_wine_intake	9797	1578	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average weekly champagne plus white wine intake	347878	373264	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average WEEK, how many glasses of WHITE wine or champagne would you drink? (There are six glasses in an average bottle)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please include sparkling white wine here.      ~F1578~ was collected from participants who indicated they drink alcohol more often than once or twice a week, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1578	1	0	1		"-1,-3"				
INI1588	Average_weekly_beer_plus_cider_intake	9797	1588	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average weekly beer plus cider intake	347878	373264	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average WEEK, how many pints of beer or cider would you drink? (Include bitter, lager, stout, ale, Guinness)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 100 then participant asked to confirm   ~F1588~ was collected from participants who indicated they drink alcohol more often than once or twice a week, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1588	1	0	1		"-1,-3"				
INI1598	Average_weekly_spirits_intake	9797	1598	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average weekly spirits intake	347878	373264	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average WEEK, how many measures of spirits or liqueurs would you drink? (there are 25 standard measures in a normal sized bottle;  spirits include drinks such as whisky, gin, rum, vodka, brandy)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     For mixed drinks that contain spirits or liqueurs, count one bottle as one measure. There is a question later on alcopops      ~F1598~ was collected from participants who indicated they drink alcohol more often than once or twice a week, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1598	1	0	1		"-1,-3"				
INI1608	Average_weekly_fortified_wine_intake	9797	1608	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average weekly fortified wine intake	347878	373264	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average WEEK, how many glasses of fortified wine would you drink? (There are 12 glasses in an average bottle) (Fortified wines include drinks such as sherry, port, vermouth)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Fortified wines include: Sherry, Port, Vermouth, Muscat, Madeira, Malaga, Tokay, Frontignan, Frontignac.      ~F1608~ was collected from participants who indicated they drink alcohol more often than once or twice a week, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1608	1	0	1		"-1,-3"				
INI1737	Childhood_sunburn_occasions	9797	1737	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Childhood sunburn occasions	498519	529952	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""Before the age of 15, how many times did you suffer sunburn that was painful for at least 2 days or caused blistering?"" The following checks were performed:  If answer   If answer > 999 then rejected  If answer > 20 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1737	1	0	1		"-1,-3"				
INI1807	Father's_age_at_death	9797	1807	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Father's age at death	381278	409355	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was his age when he died?"" The following checks were performed:  If answer   If answer > 122 then rejected  If answer   If answer > 105 then participant asked to confirm   ~F1807~ was collected from participants who indicated their father has died, as defined by their answers to ~F1797~ or, if they are adopted, their adopted father has died, as defined by their answers to ~F1797~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1807	1	0	1		"-1,-3"				
INI1845	Mother's_age	9797	1845	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Mother's age	199420	210210	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What is her age now?"" The following checks were performed:  If answer   If answer > 122 then rejected  If answer   If answer > 105 then participant asked to confirm   ~F1845~ was collected from participants who indicated their mother is still alive, as defined by their answers to ~F1835~ or, if they are adopted, their adopted mother is still alive, as defined by their answers to ~F1835~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1845	1	0	1		"-1,-3"				
INI1873	Number_of_full_brothers	9797	1873	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Number of full brothers	494385	531252	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many brothers do you have? (Please include those who have died, and twin brothers. Do not include half-brothers, step-brothers or adopted brothers)"" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 10 then participant asked to confirm   ~F1873~ was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1873	1	0	1		"-1,-3"				
INI1883	Number_of_full_sisters	9797	1883	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Number of full sisters	494385	531252	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many sisters do you have? (Please include those who have died, and twin sisters. Do not include half-sisters, step-sisters or adopted sisters)"" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 10 then participant asked to confirm   ~F1883~ was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1883	1	0	1		"-1,-3"				
INI189	Townsend_deprivation_index_at_recruitment	9797	189	1	Population characteristics	100094	Baseline characteristics	100094	Baseline characteristics	Townsend deprivation index at recruitment	501993	501993	Complete	Continuous	Data	Derived	Unisex	1	1		Townsend deprivation index calculated immediately prior to participant joining UK Biobank. Based on the preceding national census output areas. Each participant is assigned a score corresponding to the output area in which their postcode is located.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=189	1	0	1		-9				
INI20433	Age_at_first_episode_of_depression	10484	20433	100089	Online follow-up	136	Mental health	138	Depression	Age at first episode of depression	89048	89048	Accruing	Integer	Data	Primary	Unisex	1	1	513	"Question asked: ""About how old were you the FIRST time you had a period of two weeks like this? (Whether or not you received any help for it.)""  Question was asked when ~F20446~ was Yes or ~F20441~ was Yes."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20433	1	0	1		"-121,-818"				
INI20434	Age_at_last_episode_of_depression	10484	20434	100089	Online follow-up	136	Mental health	138	Depression	Age at last episode of depression	89048	89048	Accruing	Integer	Data	Primary	Unisex	1	1	513	"Question asked: ""About how old were you the LAST time you had a period of two weeks like this? (Whether or not you received any help for it.)""  Question was asked when ~F20446~ was Yes or ~F20441~ was Yes."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20434	1	0	1		"-121,-818"				
INI20420	Longest_period_spent_worried_or_anxious	10484	20420	100089	Online follow-up	136	Mental health	140	Anxiety	Longest period spent worried or anxious	39017	39017	Accruing	Integer	Data	Primary	Unisex	1	1	517	"Question asked: ""What is the longest period of time that this kind of worrying has ever continued?""  Question was asked when ~F20421~ was Yes."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20420									
INI2149	Lifetime_number_of_sexual_partners	9797	2149	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Lifetime number of sexual partners	451937	485279	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""About how many sexual partners have you had in your lifetime?"" The following checks were performed:  If answer   If answer > 99997 then rejected  If answer > 99 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Sexual intercourse includes vaginal, oral or anal intercourse. If you are unsure, please provide an estimate or select Do not know.      ~F2149~ was collected from all participants except those who indicated they never had had sexual intercourse, as defined by their answers to ~F2139~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2149	1	0	1		"-1,-3"				
INI2217	Age_started_wearing_glasses_or_contact_lenses	10137	2217	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age started wearing glasses or contact lenses	442717	475196	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What age did you first start to wear glasses or contact lenses?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer    If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2217~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2217	1	0	1		"-1,-3"				
INI2405	Number_of_children_fathered	10137	2405	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Number of children fathered	227305	245254	Complete	Integer	Data	Primary	Male	3	1	100291	"ACE touchscreen question ""How many children have you fathered?"" The following checks were performed:  If answer   If answer > 200 then rejected  If answer > 15 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2405	1	0	1		"-1,-3"				
INI2714	Age_when_periods_started_(menarche)	9797	2714	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Age when periods started (menarche)	272991	292142	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How old were you when your periods started?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer > 25 then rejected  If answer   If answer > 20 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2714	1	0	1		"-1,-3"				
INI2744	Birth_weight_of_first_child	9797	2744	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Birth weight of first child	221525	236711	Complete	Integer	Data	Primary	Female	3	1	100585	"ACE touchscreen question ""What was the birth weight of your first child in pounds? (do not include twins)"" The following checks were performed:  If answer   If answer > 16 then rejected  If answer > 12 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure of the weight in pounds, here is a conversion table for pounds, grams and kilograms.  Pounds  Grams  Kilograms 2  907  0.91 3  1361  1.36 4  1814  1.81 5  2268  2.27 6  2721  2.72 7  3175  3.18 8  3629  3.63 9  4082  4.08 10  4536  4.54 11  4990  4.99 12  5443  5.44 13  5897  5.90 14  6350  6.35 15  6804  6.80  An exact answer is not necessary. Please enter the birthweight to the closest pound. If your first birth was twins or other multiple birth, enter the birthweight of the first singleton birth. If you have only had twins or other multiple births then select Only twins.      ~F2744~ was collected from women who indicated they had given birth to at least one child, as defined by their answers to ~F2734~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2744	1	0	1		"-1,-2,-3"				
INI2794	Age_started_oral_contraceptive_pill	9797	2794	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Age started oral contraceptive pill	220686	236392	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""About how old were you when you first went on the contraceptive pill?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 50 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2794~ was collected from women who indicated that they had taken the contraceptive pill, as defined by their answers to ~F2784~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2794	1	0	1		"-1,-3"				
INI2824	Age_at_hysterectomy	9797	2824	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Age at hysterectomy	51419	54820	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How old were you when you had your hysterectomy?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm  If answer    If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2824~ was collected from women who indicated they have had a hysterectomy (womb removed), as defined by their answers to ~F2724~ and ~F2724~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2824	1	0	1		"-1,-3"				
INI2867	Age_started_smoking_in_former_smokers	9797	2867	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Age started smoking in former smokers	122259	130114	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How old were you when you first started smoking on most days?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer    ~F2867~ was collected from participants who indicated that in the past they smoked on most or all days, as defined by their answers to ~F1249~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2867	1	0	1		"-1,-3"				
INI2887	Number_of_cigarettes_previously_smoked_daily	9797	2887	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Number of cigarettes previously smoked daily	116770	124110	Complete	Integer	Data	Primary	Unisex	3	1	100353	"ACE touchscreen question ""About how many cigarettes did you smoke on average each day? "" The following checks were performed:  If answer   If answer > 150 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Count the total number of cigarettes (including both hand-rolled and manufactured cigarettes if both were smoked) For hand-rolled cigarettes:   - One ounce of tobacco makes about 30 cigarettes   - One gram of tobacco makes about 1 cigarette      ~F2887~ was collected from participants who indicated that in the past they smoked on most or all days, as defined by their answers to ~F1249~ and they smoked manufactured or hand-rolled cigarettes in the past, as defined by their answers to ~F1249~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2887	1	0	1		"-10,-1"				
INI2897	Age_stopped_smoking	9797	2897	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Age stopped smoking	122259	130114	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How old were you when you last smoked on most days?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer    ~F2897~ was collected from participants who indicated that in the past they smoked tobacco on most or all days, as defined by their answers to ~F1249~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2897	1	0	1		"-1,-3"				
INI2926	Number_of_unsuccessful_stop-smoking_attempts	9797	2926	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Number of unsuccessful stop-smoking attempts	121457	129179	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many times did you try to give up smoking before you were successful?"" The following checks were performed:  If answer   If answer > 200 then rejected  If answer > 20 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2926~ was collected from participants who indicated that in the past they smoked tobacco on most or all days, as defined by their answers to ~F1249~ and that during the time they smoked they stopped for more than 6 months, as defined by their answers to ~F1249~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2926	1	0	1		"-1,-3"				
INI2946	Father's_age	9797	2946	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Father's age	114716	120441	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What is his age now?"" The following checks were performed:  If answer   If answer > 122 then rejected  If answer   If answer > 105 then participant asked to confirm   ~F2946~ was collected from participants who indicated their father is still alive, as defined by their answers to ~F1797~ or, if they are adopted, their adopted father is still alive, as defined by their answers to ~F1797~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2946	1	0	1		"-1,-3"				
INI2966	Age_high_blood_pressure_diagnosed	9797	2966	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age high blood pressure diagnosed	137429	144932	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the high blood pressure was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2966~ was collected from participants who indicated they were told by a doctor that they have had high blood pressure, as defined by their answers to ~F6150~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2966	1	0	1		"-1,-3"				
INI2976	Age_diabetes_diagnosed	9797	2976	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age diabetes diagnosed	26002	27302	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the diabetes was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2976~ was collected from men who indicated that a doctor had told them they have diabetes, as defined by their answers to ~F2443~ and all women except those who indicated they had diabetes only during pregnancy, as defined by their answers to ~F2443~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2976	1	0	1		"-1,-3"				
INI3436	Age_started_smoking_in_current_smokers	9797	3436	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Age started smoking in current smokers	39419	40353	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How old were you when you first started smoking on most days?""  The following checks were performed:    If answer    If answer > Participants age then rejected   If answer      ~F3436~ was collected from participants who indicated they currently smoke tobacco on most or all days, as defined by their answers to ~F1239~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3436	1	0	1		"-1,-3"				
INI3456	Number_of_cigarettes_currently_smoked_daily_(current_cigarette_smokers)	9797	3456	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Number of cigarettes currently smoked daily (current cigarette smokers)	36640	37483	Complete	Integer	Data	Primary	Unisex	3	1	100355	"ACE touchscreen question ""About how many cigarettes do you smoke on average each day? "" The following checks were performed:  If answer   If answer > 150 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Count the total number of cigarettes (including both hand-rolled and manufactured cigarettes if both are smoked) For hand-rolled cigarettes:  - One ounce of tobacco makes about 30 cigarettes  - One gram of tobacco makes about 1 cigarette      ~F3456~ was collected from participants who indicated they currently smoke tobacco on most or all days, as defined by their answers to ~F1239~ and currently smoke manufactured or hand-rolled cigarettes, as defined by their answers to ~F1239~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3456	1	0	1		"-10,-1,-3"				
INI3526	Mother's_age_at_death	9797	3526	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Mother's age at death	302907	324926	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was her age when she died?"" The following checks were performed:  If answer   If answer > 122 then rejected  If answer   If answer > 105 then participant asked to confirm   ~F3526~ was collected from participants who indicated their mother has died, as defined by their answers to ~F1835~ or, if they are adopted, their adopted mother has died, as defined by their answers to ~F1835~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3526	1	0	1		"-1,-3"				
INI3536	Age_started_hormone-replacement_therapy_(HRT)	9797	3536	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Age started hormone-replacement therapy (HRT)	104661	111429	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How old were you when you first used HRT?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 65 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F3536~ was collected from women who indicated that they had used HRT, as defined by their answers to ~F2814~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3536	1	0	1		"-1,-3"				
INI3581	Age_at_menopause_(last_menstrual_period)	9797	3581	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Age at menopause (last menstrual period)	168551	179805	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How old were you when your periods stopped?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer > 70 then rejected  If answer   If answer > 60 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F3581~ was collected from women who indicated that their periods had stopped, as defined by their answers to ~F2724~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3581	1	0	1		"-1,-3"				
