#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
MED1140861778	dipyridamole	20003	24611	9796	24983	926	632	13	2	7	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861778.phe
MED1140861780	persantin_25mg_tablet	20003	24611	9796	24983	298	208	2	1	2	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861780.phe
MED1140861790	cerebrovase_25mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861790.phe
MED1140861832	tranexamic_acid	20003	24611	9796	24983	682	446	18	2	5	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861832.phe
MED1140861834	cyklokapron_500mg_tablet	20003	24611	9796	24983	15	11	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861834.phe
MED1140861848	colestid_5g/sachet_granules	20003	24611	9796	24983	13	8	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861848.phe
MED1140861856	gemfibrozil	20003	24611	9796	24983	22	15	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861856.phe
MED1140861858	lopid_300_capsule	20003	24611	9796	24983	5	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861858.phe
MED1140861866	nicofuranose	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861866.phe
MED1140861868	nicotinic_acid_product	20003	24611	9796	24983	37	26	0	0	2	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861868.phe
MED1140861876	probucol	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861876.phe
MED1140861878	lurselle_250mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861878.phe
MED1140861892	acipimox	20003	24611	9796	24983	10	8	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861892.phe
MED1140861894	olbetam_250mg_capsule	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861894.phe
MED1140861922	lipid_lowering_drug	20003	24611	9796	24983	28	16	1	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861922.phe
MED1140861924	bezafibrate	20003	24611	9796	24983	494	326	2	2	13	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861924.phe
MED1140861926	bezalip_200mg_tablet	20003	24611	9796	24983	49	35	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861926.phe
MED1140861928	bezalip-mono_400mg_m/r_tablet	20003	24611	9796	24983	88	57	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861928.phe
MED1140861936	questran_4g/sachet_powder	20003	24611	9796	24983	150	106	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861936.phe
MED1140861942	cholestyramine+aspartame_4g/sachet_powder	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861942.phe
MED1140861944	clofibrate	20003	24611	9796	24983	2	2	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861944.phe
MED1140861946	atromid-s_500mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861946.phe
MED1140861954	fenofibrate	20003	24611	9796	24983	720	470	2	2	25	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861954.phe
MED1140861958	simvastatin	20003	24611	9796	24983	59999	40481	734	159	1290	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861958.phe
MED1140861970	lipostat_10mg_tablet	20003	24611	9796	24983	31	16	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861970.phe
MED1140861996	salbulin_100micrograms_inhaler	20003	24611	9796	24983	95	66	1	0	3	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861996.phe
MED1140861998	ventolin_100micrograms_inhaler	20003	24611	9796	24983	15066	10211	156	36	220	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140861998.phe
MED1140862016	ventodisks_200micrograms/blister_disks+diskhaler	20003	24611	9796	24983	89	62	4	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862016.phe
MED1140862070	ventolin_cr_4mg_m/r_tablet	20003	24611	9796	24983	34	20	1	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862070.phe
MED1140862092	maxivent_100micrograms_inhaler	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862092.phe
MED1140862110	berotec_100_inhaler	20003	24611	9796	24983	2	2	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862110.phe
MED1140862118	pirbuterol	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862118.phe
MED1140862120	exirel_10mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862120.phe
MED1140862124	exirel_200micrograms_inhaler	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862124.phe
MED1140862134	bronchodil_500micrograms_inhaler	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862134.phe
MED1140862222	brelomax_2mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862222.phe
MED1140862224	respacal_2mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862224.phe
MED1140862260	aminophylline	20003	24611	9796	24983	99	69	1	0	3	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862260.phe
MED1140862266	phyllocontin_continus_225mg_m/r_tablet	20003	24611	9796	24983	183	125	0	0	7	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862266.phe
MED1140862280	bambec_10mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862280.phe
MED1140862306	cam_4mg/5ml_s/f_mixture	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862306.phe
MED1140862310	medihaler-iso_80micrograms_inhaler	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862310.phe
MED1140862320	alupent_20mg_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862320.phe
MED1140862346	choline_theophyllinate	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862346.phe
MED1140862362	duovent_inhaler	20003	24611	9796	24983	6	4	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862362.phe
MED1140862364	franol_tablet	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862364.phe
MED1140862380	becloforte_250micrograms_inhaler	20003	24611	9796	24983	286	180	2	0	4	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862380.phe
MED1140862382	becotide_50_inhaler	20003	24611	9796	24983	3195	2157	33	9	46	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862382.phe
MED1140862406	filair_50_inhaler	20003	24611	9796	24983	4	2	0	1	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862406.phe
MED1140862412	theophylline_product	20003	24611	9796	24983	64	50	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862412.phe
MED1140862424	slo-phyllin_60mg_m/r_capsule	20003	24611	9796	24983	31	23	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862424.phe
MED1140862526	sodium_cromoglycate	20003	24611	9796	24983	141	95	4	1	2	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862526.phe
MED1140862532	intal_5mg_inhaler	20003	24611	9796	24983	29	22	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862532.phe
MED1140862560	ventide_inhaler	20003	24611	9796	24983	65	51	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862560.phe
MED1140862572	budesonide	20003	24611	9796	24983	1103	786	5	3	14	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862572.phe
MED1140862574	pulmicort_ls_50micrograms_inhaler	20003	24611	9796	24983	783	523	7	3	13	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862574.phe
MED1140862584	pulmicort_ls_50micrograms_spacer_inhaler	20003	24611	9796	24983	74	52	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862584.phe
MED1140862610	aerocrom_inhaler	20003	24611	9796	24983	2	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862610.phe
MED1140862612	dimotane_4mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862612.phe
MED1140862632	piriton_10mg/1ml_injection	20003	24611	9796	24983	26	15	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862632.phe
MED1140862638	clemastine	20003	24611	9796	24983	12	8	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862638.phe
MED1140862640	tavegil_1mg_tablet	20003	24611	9796	24983	8	5	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862640.phe
MED1140862650	periactin_4mg_tablet	20003	24611	9796	24983	5	4	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862650.phe
MED1140862660	fenostil_retard_2.5mg_m/r_tablet	20003	24611	9796	24983	2	2	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862660.phe
MED1140862668	ketotifen	20003	24611	9796	24983	21	15	0	0	1	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862668.phe
MED1140862672	zaditen_1mg_tablet	20003	24611	9796	24983	6	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862672.phe
MED1140862694	astemizole	20003	24611	9796	24983	3	2	0	1	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862694.phe
MED1140862696	hismanal_10mg_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862696.phe
MED1140862706	optimine_1mg_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862706.phe
MED1140862722	nytol_25mg_tablet	20003	24611	9796	24983	86	65	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862722.phe
MED1140862726	mebhydrolin	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862726.phe
MED1140862728	fabahistin_50mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862728.phe
MED1140862732	mequitazine	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862732.phe
MED1140862734	primalan_5mg_tablet	20003	24611	9796	24983	6	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862734.phe
MED1140862738	oxatomide	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862738.phe
MED1140862742	vallergan_10mg_tablet	20003	24611	9796	24983	27	17	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862742.phe
MED1140862760	acrivastine	20003	24611	9796	24983	111	81	0	3	2	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862760.phe
MED1140862764	semprex_8mg_capsule	20003	24611	9796	24983	2	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862764.phe
MED1140862770	zirtek_10mg_tablet	20003	24611	9796	24983	139	88	2	0	6	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862770.phe
MED1140862772	loratadine	20003	24611	9796	24983	3900	2619	59	26	73	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862772.phe
MED1140862776	clarityn_10mg_tablet	20003	24611	9796	24983	439	292	7	2	8	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862776.phe
MED1140862792	tinset_30mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862792.phe
MED1140862798	thephorin_25mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862798.phe
MED1140862804	daneral_sa_75mg_m/r_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862804.phe
MED1140862810	phenergan_10mg_tablet	20003	24611	9796	24983	105	80	1	0	2	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862810.phe
MED1140862870	menthol_35.55mg_inhalant_capsule	20003	24611	9796	24983	3	2	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862870.phe
MED1140862880	galcodine_15mg/5ml_s/f_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862880.phe
MED1140862882	galcodine_3mg/5ml_paediatric_s/f_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862882.phe
MED1140862886	pholcodine	20003	24611	9796	24983	24	12	1	0	2	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862886.phe
MED1140862892	galenphol_5mg/5ml_s/f_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862892.phe
MED1140862910	ipecacuanha+morphine_mixture	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862910.phe
MED1140862912	simple_linctus	20003	24611	9796	24983	6	4	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862912.phe
MED1140862916	squill_opiate_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862916.phe
MED1140862938	acetylcysteine	20003	24611	9796	24983	36	24	1	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862938.phe
MED1140862942	fabrol_200mg/sachet_granules	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862942.phe
MED1140862944	carbocisteine	20003	24611	9796	24983	303	207	3	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862944.phe
MED1140862952	mucodyne_375mg_capsule	20003	24611	9796	24983	172	127	0	0	2	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862952.phe
MED1140862960	visclair_100mg_tablet	20003	24611	9796	24983	9	5	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862960.phe
MED1140862966	benzoin_compound_4.5%_tincture	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862966.phe
MED1140862968	menthol+benzoin_inhalation	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862968.phe
MED1140862970	menthol+eucalyptus_inhalation	20003	24611	9796	24983	2	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862970.phe
MED1140862990	copholco_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862990.phe
MED1140862992	dimotane_expectorant_elixir	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862992.phe
MED1140862994	dimotane_co_s/f_elixir	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862994.phe
MED1140862996	sudafed_30mg/5ml_elixir	20003	24611	9796	24983	4	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862996.phe
MED1140862998	sudafed_co_tablet	20003	24611	9796	24983	32	18	1	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140862998.phe
MED1140863000	triogesic_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863000.phe
MED1140863002	triominic_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863002.phe
MED1140863016	chloral_hydrate_product	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863016.phe
MED1140863022	noctec_500mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863022.phe
MED1140863028	welldorm_tablet	20003	24611	9796	24983	3	2	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863028.phe
MED1140863034	chlormethiazole	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863034.phe
MED1140863036	heminevrin_192mg_capsule	20003	24611	9796	24983	2	2	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863036.phe
MED1140863050	expulin_s/f_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863050.phe
MED1140863054	guanor_expectorant_syrup	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863054.phe
MED1140863060	phensedyl_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863060.phe
MED1140863062	sudafed_expectorant_syrup	20003	24611	9796	24983	3	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863062.phe
MED1140863066	terpoin_elixir	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863066.phe
MED1140863070	actifed_tablet	20003	24611	9796	24983	13	7	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863070.phe
MED1140863074	dimotane_plus_elixir	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863074.phe
MED1140863078	dimotapp_elixir	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863078.phe
MED1140863084	eskornade_spansule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863084.phe
MED1140863090	expulin_decongestant_paediatric_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863090.phe
MED1140863092	galpseud_60mg_tablet	20003	24611	9796	24983	3	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863092.phe
MED1140863094	galpseud_30mg/5ml_linctus	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863094.phe
MED1140863096	haymine_m/r_tablet	20003	24611	9796	24983	8	5	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863096.phe
MED1140863098	sudafed_60mg_tablet	20003	24611	9796	24983	92	66	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863098.phe
MED1140863104	flunitrazepam	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863104.phe
MED1140863106	rohypnol_1mg_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863106.phe
MED1140863120	loprazolam	20003	24611	9796	24983	53	38	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863120.phe
MED1140863140	triclofos_sodium	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863140.phe
MED1140863144	zopiclone	20003	24611	9796	24983	1799	1186	13	5	15	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863144.phe
MED1140863164	rimapam_2mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863164.phe
MED1140863182	nitrazepam	20003	24611	9796	24983	302	196	1	0	2	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863182.phe
MED1140863194	mogadon_5mg_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863194.phe
MED1140863196	remnos_5mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1140863196.phe
