Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
Jessica	11/9/18	Health_score_(Wales)	INI26420	Health score (Wales)	26420	1		1						21187	Complete	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26420
Jessica	11/9/18	Education_score_(Wales)	INI26421	Education score (Wales)	26421	1		1						21187	Complete	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26421
	8/27/17	logMAR,_final_(right)	INI5201	logMAR, final (right)	5201	1		1						132030	Complete	Continuous	AU	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5201
Guhan	11/26/18	logMAR,_initial_(right)	INI5199	logMAR, initial (right)	5199	1		1						133138	Complete	Continuous	AU	Supporting	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5199
Guhan	11/26/18	3mm_regularity_index_(left)	INI5163	3mm regularity index (left)	5163	1		1						121731	Complete	Continuous	AU	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5163
Guhan	11/26/18	6mm_regularity_index_(left)	INI5162	6mm regularity index (left)	5162	1		1						66277	Complete	Continuous	AU	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5162
Guhan	11/26/18	6mm_regularity_index_(right)	INI5161	6mm regularity index (right)	5161	1		1						67285	Complete	Continuous	AU	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5161
Guhan	11/26/18	3mm_regularity_index_(right)	INI5160	3mm regularity index (right)	5160	1		1						121981	Complete	Continuous	AU	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5160
Guhan	11/26/18	3mm_asymmetry_index_(right)	INI5159	3mm asymmetry index (right)	5159	1		1						121943	Complete	Continuous	AU	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5159
Guhan	11/26/18	6mm_asymmetry_index_(right)	INI5158	6mm asymmetry index (right)	5158	1		1						67183	Complete	Continuous	AU	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5158
Guhan	11/26/18	Vertex_distance_(right)	INI5215	Vertex distance (right)	5215	1		1						129742	Complete	Continuous	mm	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5215
	8/27/17	logMAR,_final_(left)	INI5208	logMAR, final (left)	5208	1		1						132026	Complete	Continuous	AU	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5208
Guhan	2019/11/15	Other sweets intake (Diet, 24hr recall, Online follow-up)	INI102380	Other sweets intake	102380	1	0	1			444;555;1;2;3;4;500			10298	Complete	Categorical single	Handful/Item	Primary	Unisex	5	1	100005	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102380
Guhan	2019/11/15	Drinking water intake (Diet, 24hr recall, Online follow-up)	INI100150	Drinking water intake	100150	1	0	1			555;1;2;3;4;5;600			186989	Complete	Categorical single	Glass/Beaker	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100150
Guhan	2019/11/15	Low calorie drink intake (Diet, 24hr recall, Online follow-up)	INI100160	Low calorie drink intake	100160	1	0	1			555;1;2;3;4;5;600			43603	Complete	Categorical single	Glass/Can	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100160
Guhan	2019/11/15	Fizzy drink intake (Diet, 24hr recall, Online follow-up)	INI100170	Fizzy drink intake	100170	1	0	1			555;1;2;3;4;5;600			33880	Complete	Categorical single	Glass/Can	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100170
Guhan	2019/11/15	Squash intake (Diet, 24hr recall, Online follow-up)	INI100180	Squash intake	100180	1	0	1			555;1;2;3;4;5;600			44614	Complete	Categorical single	Glass/Carton/250ml	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100180
Guhan	2019/11/15	Orange juice intake (Diet, 24hr recall, Online follow-up)	INI100190	Orange juice intake	100190	1	0	1			555;1;2;3;4;5;600			76237	Complete	Categorical single	Glass/Carton/250ml	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100190
Guhan	2019/11/15	Grapefruit juice intake (Diet, 24hr recall, Online follow-up)	INI100200	Grapefruit juice intake	100200	1	0	1			555;1;2;3;4;5;600			9434	Complete	Categorical single	Glass/Carton/250ml	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100200
Guhan	2019/11/15	Pure fruit/vegetable juice intake (Diet, 24hr recall, Online follow-up)	INI100210	Pure fruit/vegetable juice intake	100210	1	0	1			555;1;2;3;4;5;600			44627	Complete	Categorical single	Glass/Carton/250ml	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100210
Guhan	2019/11/15	Fruit smoothie intake (Diet, 24hr recall, Online follow-up)	INI100220	Fruit smoothie intake	100220	1	0	1			555;1;2;3;4;5;600			9731	Complete	Categorical single	Glass/Bottle/250ml	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100220
Guhan	2019/11/15	Dairy smoothie intake (Diet, 24hr recall, Online follow-up)	INI100230	Dairy smoothie intake	100230	1	0	1			555;1;2;3;4;5;600			16482	Complete	Categorical single	Glass/Bottle/250ml	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100230
	8/27/17	Cough_on_most_days	BIN22502	Cough on most days	22502		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22502
	8/27/17	Doctor_diagnosed_mesothelioma_of_the_lung	BIN22141	Doctor diagnosed mesothelioma of the lung	22141		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22141
Lab	20190327	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	BIN23050	HSV-1 seropositivity for Herpes Simplex virus-1	23050		1		1			1	0	9691	Accruing	Categorical single	AU	Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23050
	8/27/17	Bring_up_phlegm/sputum/mucus_on_most_days	BIN22504	Bring up phlegm/sputum/mucus on most days	22504		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22504
	8/27/17	Doctor_diagnosed_silicosis	BIN22138	Doctor diagnosed silicosis	22138		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22138
	8/27/17	Doctor_diagnosed_tuberculosis	BIN22137	Doctor diagnosed tuberculosis	22137		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22137
	8/27/17	Doctor_diagnosed_lung_cancer_(not_mesothelioma)	BIN22140	Doctor diagnosed lung cancer (not mesothelioma)	22140		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22140
	8/27/17	Doctor_diagnosed_asbestosis	BIN22139	Doctor diagnosed asbestosis	22139		1		1			1	0	121291	Accruing	Categorical single	AU	Primary	Unisex	1	1	7	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22139
Lab	20190327	VZV_seropositivity_for_Varicella_Zoster_Virus	BIN23052	VZV seropositivity for Varicella Zoster Virus	23052		1		1			1	0	9691	Accruing	Categorical single	AU	Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23052
Lab	20190327	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	BIN23051	HSV-2 seropositivity for Herpes Simplex virus-2	23051		1		1			1	0	9691	Accruing	Categorical single	AU	Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23051
Matt	11/9/18	RR_interval	INI22333	RR interval	22333	1		1						24925	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22333
Matt	11/9/18	PP_interval	INI22334	PP interval	22334	1		1						24925	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22334
Matt	11/9/18	QT_interval	INI22331	QT interval	22331	1		1						24925	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22331
	8/27/17	Volume_of_grey_matter_in_VIIIb_Cerebellum_(left)	INI25912	Volume of grey matter in VIIIb Cerebellum (left)	25912	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25912
		Age_started_wearing_glasses_or_contact_lenses	INI2217	Age started wearing glasses or contact lenses	2217	1	0	1		-1,-3				442717	Complete	Integer	Data	Derived	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2217
Matt	11/9/18	PQ_interval	INI22330	PQ interval	22330	1		1						23680	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22330
	8/27/17	Age_lung_cancer_(not_mesothelioma)_diagnosed_by_doctor	INI22160	Age lung cancer (not mesothelioma) diagnosed by doctor	22160	1		1						156	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22160
	8/27/17	Age_mesothelioma_of_the_lung_diagnosed_by_doctor	INI22161	Age mesothelioma of the lung diagnosed by doctor	22161	1		1						14	Accruing	Integer	AU	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22161
Matt	11/9/18	R_axis	INI22336	R axis	22336	1		1						24925	Accruing	Integer	degrees	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22336
Matt	11/9/18	T_axis	INI22337	T axis	22337	1		1						24925	Accruing	Integer	degrees	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22337
Guhan	11/26/18	VAT_(visceral_adipose_tissue)_mass	INI23288	VAT (visceral adipose tissue) mass	23288	1		1						5109	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23288
Guhan	11/26/18	Trunk_total_mass	INI23287	Trunk total mass	23287	1		1						5170	Accruing	Continuous	kg	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23287
Guhan	11/26/18	Trunk_tissue_fat_percentage	INI23286	Trunk tissue fat percentage	23286	1		1						5170	Accruing	Continuous	percent	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23286
Guhan	11/26/18	Trunk_lean_mass	INI23285	Trunk lean mass	23285	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23285
Guhan	11/26/18	Femur_upper_neck_BMD_(bone_mineral_density)_(left)	INI23292	Femur upper neck BMD (bone mineral density) (left)	23292	1		1						2345	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23292
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_(left)	INI23291	Femur total BMD (bone mineral density) (left)	23291	1		1						5165	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23291
Guhan	11/26/18	Femur_shaft_BMD_(bone_mineral_density)_(left)	INI23290	Femur shaft BMD (bone mineral density) (left)	23290	1		1						5165	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23290
Guhan	11/26/18	VAT_(visceral_adipose_tissue)_volume	INI23289	VAT (visceral adipose tissue) volume	23289	1		1						5109	Accruing	Integer	cm3	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23289
Guhan	4/9/19	Femur_lower_neck_BMD_(bone_mineral_density)_T-score_(left)	INI23294	Weighted-mean MO in tract uncinate fasciculus (right)	23294	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23294
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_T-score_(left)	INI23293	Femur total BMD (bone mineral density) T-score (left)	23293	1		1						5134	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23293
Guhan	11/26/18	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(right)	INI25466	Mean ISOVF in posterior corona radiata on FA skeleton (right)	25466	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25466
Guhan	11/26/18	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(left)	INI25467	Mean ISOVF in posterior corona radiata on FA skeleton (left)	25467	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25467
Guhan	11/26/18	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(right)	INI25468	Mean ISOVF in posterior thalamic radiation on FA skeleton (right)	25468	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25468
Guhan	11/26/18	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(left)	INI25469	Mean ISOVF in posterior thalamic radiation on FA skeleton (left)	25469	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25469
Guhan	11/26/18	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(right)	INI25462	Mean ISOVF in anterior corona radiata on FA skeleton (right)	25462	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25462
Guhan	11/26/18	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(left)	INI25463	Mean ISOVF in anterior corona radiata on FA skeleton (left)	25463	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25463
Guhan	11/26/18	Mean_ISOVF_in_superior_corona_radiata_on_FA_skeleton_(right)	INI25464	Mean ISOVF in superior corona radiata on FA skeleton (right)	25464	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25464
				Mean L3 in anterior corona radiata on FA skeleton (left)	25319									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25319
				Mean L3 in fornix on FA skeleton	25301									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25301
Guhan	11/26/18	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	INI25461	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left)	25461	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25461
				Source of report of A58 (granuloma inguinale)	130101									2	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130101
Olivia	2019/11/15	Detained under Mental Health Act, Section 3	BIN_FC20041216	Legal statuses	41216	0	3		2			3	1;5	5	Ongoing	Categorical multiple	AU	Primary	Unisex	1	2	231	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41216
				Source of report of A60 (anogenital herpesviral [herpes simplex] infections)	130105									447	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130105
				Source of report of A59 (trichomoniasis)	130103									90	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130103
				Source of report of A64 (unspecified sexually transmitted disease)	130109									3	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130109
				Source of report of A63 (other predominantly sexually transmitted diseases, not elsewhere classified)	130107									1842	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130107
				Source of report of A67 (pinta [carate])	130115									6	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130115
				Source of report of A66 (yaws)	130113									22	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130113
				Source of report of A69 (other spirochaetal infections)	130119									280	Ongoing	Categorical single	AU	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130119
Jacob	2019/11/16	Tense, sore, or aching muscles during worst period of anxiety	BIN20417	Tense, sore, or aching muscles during worst period of anxiety	20417	0	1		1	-121		1	0	48775	Accruing	Categorical single	AU	Primary	Unisex	1	1	520	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20417
		Ever_had_same-sex_intercourse	BIN_FC1002159	Weighted-mean L1 in tract superior longitudinal fasciculus (left)	2159	0	1		1	-3		1	0	19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100352	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100352
		Hearing_difficulty	BIN_FC1002247	Weighted-mean L1 in tract superior longitudinal fasciculus (right)	2247		3		1	-1,-3		1	0	19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100631	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100631
Yosuke	11/9/18	Degree_bothered_by_pain/problems_during_intercourse_in_the_last_3_months	BIN_FC10021057	Degree bothered by pain/problems during intercourse in the last 3 months	21057	1	1		1	-313;-818		-601;-602	-600	174781	Accruing	Categorical single	AU	Primary	Unisex	1	1	1018	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21057
Yosuke	11/9/18	Infection_diagnosed_alongside_IBS_when_IBS_symptoms_began	BIN_FC10021072	Infection diagnosed alongside IBS when IBS symptoms began	21072	4			1	-906;-818		-901		2118	Accruing	Categorical single	AU	Primary	Unisex	1	1	7310	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21072
		Male_pattern_baldness_severity	BIN_FC1002395	Weighted-mean L1 in tract uncinate fasciculus (left)	2395	0	6	0	1	-1,-3	_	2	1	19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100572	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100572
		Had_menopause	BIN_FC1002724	Weighted-mean L1 in tract uncinate fasciculus (right)	2724	0	1		1	2,3,-3		1	0	19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100579	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100579
		Tobacco_smoking_current_vs_non	BIN_FC10022506	Tobacco smoking	22506	0	1		1	-818		111,112	114	121291	Accruing	Categorical single	Data	Derived	Unisex	1	1	496	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22506
		Weight_change_compared_with_1_year_ago	BIN_FC1002306	Weighted-mean L2 in tract acoustic radiation (right)	2306	1	1		1	-1,-3		2,3	0	19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100540	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100540
		Tinnitus	BIN_FC1004803	Weighted-mean L2 in tract anterior thalamic radiation (left)	4803	1	1		1	-1,-3		11,12,13,14	0	19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100635	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100635
		3mm_regularity_index_for_irregular_astigmatism_level_(left)	BIN_FC1005149	Weighted-mean L2 in tract anterior thalamic radiation (right)	5149	0	1	0	1	_	_	2,3	1	19393	Accruing	Continuous	AU	Derived	Unisex	1	1	33	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=33
Guhan	11/9/18	Stools_looser_when_abdominal_discomfort/pain_started	INI21031	Stools looser when abdominal discomfort/pain started	21031	1		1		-818	-500;-501;-502;-503;-509			93903	Accruing	Categorical single	AU	Primary	Unisex	1	1	950	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21031
Guhan	11/9/18	Frequency_of_harder_stools_when_abdominal_discomfort/pain_started	INI21032	Frequency of harder stools when abdominal discomfort/pain started	21032	1		1		-818	-500;-501;-502;-503;-506			93903	Accruing	Categorical single	AU	Primary	Unisex	1	1	950	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21032
Guhan	11/9/18	More_frequent_bowel_movements_when_abdominal_discomfort/pain_started	INI21029	More frequent bowel movements when abdominal discomfort/pain started	21029	1		1		-818	-500;-501;-502;-503;-509			93903	Accruing	Categorical single	AU	Primary	Unisex	1	1	950	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21029
Guhan	11/9/18	Less_frequent_bowel_movements_when_abdominal_discomfort/pain_started	INI21030	Less frequent bowel movements when abdominal discomfort/pain started	21030	1		1		-818	-500;-501;-502;-503;-508			93903	Accruing	Categorical single	AU	Primary	Unisex	1	1	950	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21030
Guhan	11/9/18	Severity_of_current_abdominal_pain	INI21036	Severity of current abdominal pain	21036	1		1		-818	0;1;2;3;4;5;6;7;8;9;10			50621	Accruing	Categorical single	AU	Primary	Unisex	1	1	408	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21036
Guhan	11/9/18	Number_of_days_(out_of_10)_with_abdominal_pain	INI21037	Number of days (out of 10) with abdominal pain	21037	1		1		-818	0;1;2;3;4;5;6;7;8;9;10			50621	Accruing	Categorical single	AU	Primary	Unisex	1	1	913	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21037
Guhan	11/9/18	Frequency_of_hard/lumpy_stools_in_the_last_3_months	INI21033	Frequency of hard/lumpy stools in the last 3 months	21033	1		1		-818	-500;-501;-502;-503;-505			174781	Accruing	Categorical single	AU	Primary	Unisex	1	1	950	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21033
Guhan	11/9/18	Frequency_of_loose/mushy/watery_stools_in_the_last_3_months	INI21034	Frequency of loose/mushy/watery stools in the last 3 months	21034	1		1		-818	-500;-501;-502;-503;-507			174781	Accruing	Categorical single	AU	Primary	Unisex	1	1	950	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21034
Jessica	11/9/18	Degree_to_which_abdominal_pain/discomfort/altered_bowel_habits_affect/interfere_with_life_in_general	INI21041	Degree to which abdominal pain/discomfort/altered bowel habits affect/interfere with life in general	21041	1		1		-818	0;1;2;3;4;5;6;7;8;9;10			174781	Accruing	Categorical single	AU	Primary	Unisex	1	1	548	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21041
Jessica	11/9/18	Greatest_number_of_times_bowels_opened_per_day	INI21042	Greatest number of times bowels opened per day	21042	1		1		-818				174781	Accruing	Integer	times/day	Primary	Unisex	1	1	584	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21042
	2017-Nov-10	Waking_too_early	BIN20535	Waking too early	20535	0	1		1			1	0	60914	Accruing	Categorical single	AU	Primary	Unisex	1	1	508	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20535
	2017-Nov-10	Sleeping_too_much	BIN20534	Sleeping too much	20534	0	1		1			1	0	60914	Accruing	Categorical single	AU	Primary	Unisex	1	1	508	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20534
	2017-Nov-10	Multiple_worries_during_worst_period_of_anxiety	BIN20540	Multiple worries during worst period of anxiety	20540	0	1		1	-121, -844		1	0	48780	Accruing	Categorical single	AU	Primary	Unisex	1	1	502	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20540
	2017-Nov-10	Worried_most_days_during_period_of_worst_anxiety	BIN20538	Worried most days during period of worst anxiety	20538	0	1		1	-121, -843		1	0	48780	Accruing	Categorical single	AU	Primary	Unisex	1	1	502	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20538
	2017-Nov-10	Stronger_worrying_(than_other_people)_during_period_of_worst_anxiety	BIN20542	Stronger worrying (than other people) during period of worst anxiety	20542	0	1		1	-121, -846		1	0	48780	Accruing	Categorical single	AU	Primary	Unisex	1	1	502	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20542
	2017-Nov-10	Difficulty_stopping_worrying_during_worst_period_of_anxiety	BIN20541	Difficulty stopping worrying during worst period of anxiety	20541	0	1		1	-121, -845		1	0	48780	Accruing	Categorical single	AU	Primary	Unisex	1	1	502	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20541
	8/27/17	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	BIN2100	Seen a psychiatrist for nerves, anxiety, tension or depression	2100		1		1			1	0	501717	Complete	Categorical single	AU	Primary	Unisex	3	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2100
	8/27/17	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	BIN2090	Seen doctor (GP) for nerves, anxiety, tension or depression	2090		1		1			1	0	501717	Complete	Categorical single	AU	Primary	Unisex	3	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2090
Yosuke	11/9/18	Discomfort/pain_occurring_only_during_menstrual_bleed	BIN21026	Discomfort/pain occurring only during menstrual bleed	21026		1		1	-818;-313		1	0	61025	Accruing	Categorical single	AU	Primary	Female	1	1	1022	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21026
Jessica	11/9/18	Ever_diagnosed_with_IBS	BIN21024	Ever diagnosed with IBS	21024		1		1	-818,;121		1	0	174781	Accruing	Categorical single	AU	Primary	Unisex	1	1	502	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21024
Guhan	11/26/18	Mean_ICVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	INI25364	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (right)	25364	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25364
Guhan	11/26/18	Mean_ICVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	INI25365	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (left)	25365	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25365
