					Source of report of A94 (unspecified arthropod-borne viral fever)	130163									4	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130163	
					Date A95 first reported (yellow fever)	130164									71	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130164	
					Source of report of A95 (yellow fever)	130165									71	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130165	
					Date A97 first reported (dengue)	130168									33	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130168	
					Source of report of A97 (dengue)	130169									33	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130169	
					Date A98 first reported (other viral haemorrhagic fevers, not elsewhere classified)	130170									1	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130170	
					Source of report of A98 (other viral haemorrhagic fevers, not elsewhere classified)	130171									1	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130171	
					Date B00 first reported (herpesviral [herpes simplex] infections)	130174									4549	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130174	
					Source of report of B00 (herpesviral [herpes simplex] infections)	130175									4549	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130175	
					Date B01 first reported (varicella [chickenpox])	130176									9583	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130176	
					Source of report of B01 (varicella [chickenpox])	130177									9583	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130177	
					Date B02 first reported (zoster [herpes zoster])	130178									15908	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130178	
					Source of report of B02 (zoster [herpes zoster])	130179									15908	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130179	
					Date B03 first reported (smallpox)	130180									14	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130180	
					Source of report of B03 (smallpox)	130181									14	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130181	
					Date B05 first reported (measles)	130184									6735	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130184	
					Source of report of B05 (measles)	130185									6735	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130185	
					Date B06 first reported (rubella [german measles])	130186									2658	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130186	
					Source of report of B06 (rubella [german measles])	130187									2658	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130187	
					Date B07 first reported (viral warts)	130188									17497	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130188	
					Source of report of B07 (viral warts)	130189									17497	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130189	
					Date B08 first reported (other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified)	130190									1041	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130190	
					Source of report of B08 (other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified)	130191									1041	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130191	
					Date B09 first reported (unspecified viral infection characterised by skin and mucous membrane lesions)	130192									23	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130192	
					Source of report of B09 (unspecified viral infection characterised by skin and mucous membrane lesions)	130193									23	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130193	
					Date B15 first reported (acute hepatitis a)	130194									1045	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130194	
					Source of report of B15 (acute hepatitis a)	130195									1045	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130195	
					Date B16 first reported (acute hepatitis b)	130196									245	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130196	
					Source of report of B16 (acute hepatitis b)	130197									245	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130197	
					Date B17 first reported (other acute viral hepatitis)	130198									263	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130198	
					Source of report of B17 (other acute viral hepatitis)	130199									263	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130199	
					Date B18 first reported (chronic viral hepatitis)	130200									694	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130200	
					Source of report of B18 (chronic viral hepatitis)	130201									694	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130201	
					Date B19 first reported (unspecified viral hepatitis)	130202									1315	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130202	
					Source of report of B19 (unspecified viral hepatitis)	130203									1315	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130203	
					Date B20 first reported (human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases)	130204									67	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130204	
					Source of report of B20 (human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases)	130205									67	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130205	
					Date B21 first reported (human immunodeficiency virus [hiv] disease resulting in malignant neoplasms)	130206									16	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130206	
					Source of report of B21 (human immunodeficiency virus [hiv] disease resulting in malignant neoplasms)	130207									16	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130207	
					Date B22 first reported (human immunodeficiency virus [hiv] disease resulting in other specified diseases)	130208									12	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130208	
					Source of report of B22 (human immunodeficiency virus [hiv] disease resulting in other specified diseases)	130209									12	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130209	
					Date B23 first reported (human immunodeficiency virus [hiv] disease resulting in other conditions)	130210									40	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130210	
					Source of report of B23 (human immunodeficiency virus [hiv] disease resulting in other conditions)	130211									40	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130211	
					Date B24 first reported (unspecified human immunodeficiency virus [hiv] disease)	130212									511	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130212	
					Source of report of B24 (unspecified human immunodeficiency virus [hiv] disease)	130213									511	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130213	
					Date B25 first reported (cytomegaloviral disease)	130214									230	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130214	
					Source of report of B25 (cytomegaloviral disease)	130215									230	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130215	
					Date B26 first reported (mumps)	130216									4360	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130216	
					Source of report of B26 (mumps)	130217									4360	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130217	
					Date B27 first reported (infectious mononucleosis)	130218									3124	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130218	
					Source of report of B27 (infectious mononucleosis)	130219									3124	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130219	
					Date B30 first reported (viral conjunctivitis)	130220									196	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130220	
					Source of report of B30 (viral conjunctivitis)	130221									196	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130221	
					Date B33 first reported (other viral diseases, not elsewhere classified)	130222									230	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130222	
					Source of report of B33 (other viral diseases, not elsewhere classified)	130223									230	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130223	
					Date B34 first reported (viral infection of unspecified site)	130224									11209	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130224	
					Source of report of B34 (viral infection of unspecified site)	130225									11209	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130225	
					Date B35 first reported (dermatophytosis)	130226									32856	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130226	
					Source of report of B35 (dermatophytosis)	130227									32856	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130227	
					Date B36 first reported (other superficial mycoses)	130228									5799	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130228	
					Source of report of B36 (other superficial mycoses)	130229									5799	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130229	
					Date B37 first reported (candidiasis)	130230									9690	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130230	
					Source of report of B37 (candidiasis)	130231									9690	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130231	
					Date B38 first reported (coccidioidomycosis)	130232									1	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130232	
					Source of report of B38 (coccidioidomycosis)	130233									1	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130233	
					Date B39 first reported (histoplasmosis)	130234									9	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130234	
					Source of report of B39 (histoplasmosis)	130235									9	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130235	
					Date B40 first reported (blastomycosis)	130236									1	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130236	
					Source of report of B40 (blastomycosis)	130237									1	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130237	
					Date B42 first reported (sporotrichosis)	130240									2	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130240	
					Source of report of B42 (sporotrichosis)	130241									2	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130241	
					Date B43 first reported (chromomycosis and phaeomycotic abscess)	130242									3	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130242	
					Source of report of B43 (chromomycosis and phaeomycotic abscess)	130243									3	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130243	
					Date B44 first reported (aspergillosis)	130244									305	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130244	
					Source of report of B44 (aspergillosis)	130245									305	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130245	
					Date B45 first reported (cryptococcosis)	130246									7	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130246	
					Source of report of B45 (cryptococcosis)	130247									7	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130247	
					Date B46 first reported (zygomycosis)	130248									3	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130248	
					Source of report of B46 (zygomycosis)	130249									3	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130249	
					Date B47 first reported (mycetoma)	130250									17	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130250	
					Source of report of B47 (mycetoma)	130251									17	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130251	
					Date B48 first reported (other mycoses, not elsewhere classified)	130252									28	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130252	
					Source of report of B48 (other mycoses, not elsewhere classified)	130253									28	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130253	
					Date B49 first reported (unspecified mycosis)	130254									442	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130254	
					Source of report of B49 (unspecified mycosis)	130255									442	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130255	
					Date B50 first reported (plasmodium falciparum malaria)	130256									170	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130256	
					Source of report of B50 (plasmodium falciparum malaria)	130257									170	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130257	
					Date B51 first reported (plasmodium vivax malaria)	130258									40	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130258	
					Source of report of B51 (plasmodium vivax malaria)	130259									40	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130259	
					Date B52 first reported (plasmodium malariae malaria)	130260									5	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130260	
					Source of report of B52 (plasmodium malariae malaria)	130261									5	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130261	
					Date B53 first reported (other parasitologically confirmed malaria)	130262									4	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130262	
					Source of report of B53 (other parasitologically confirmed malaria)	130263									4	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130263	
					Date B54 first reported (unspecified malaria)	130264									851	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130264	
					Source of report of B54 (unspecified malaria)	130265									851	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130265	
					Date B55 first reported (leishmaniasis)	130266									14	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130266	
					Source of report of B55 (leishmaniasis)	130267									14	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130267	
					Date B57 first reported (chagas' disease)	130270									1	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130270	
					Source of report of B57 (chagas' disease)	130271									1	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130271	
					Date B58 first reported (toxoplasmosis)	130272									55	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130272	
					Source of report of B58 (toxoplasmosis)	130273									55	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130273	
					Date B59 first reported (pneumocystosis)	130274									95	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130274	
					Source of report of B59 (pneumocystosis)	130275									95	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130275	
					Date B60 first reported (other protozoal diseases, not elsewhere classified)	130276									10	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130276	
					Source of report of B60 (other protozoal diseases, not elsewhere classified)	130277									10	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130277	
					Date B65 first reported (schistosomiasis [bilharziasis])	130280									107	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130280	
					Source of report of B65 (schistosomiasis [bilharziasis])	130281									107	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130281	
					Date B66 first reported (other fluke infections)	130282									5	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130282	
					Source of report of B66 (other fluke infections)	130283									5	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130283	
					Date B67 first reported (echinococcosis)	130284									11	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130284	
					Source of report of B67 (echinococcosis)	130285									11	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130285	
					Date B68 first reported (taeniasis)	130286									11	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130286	
					Source of report of B68 (taeniasis)	130287									11	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130287	
					Date B69 first reported (cysticercosis)	130288									6	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130288	
					Source of report of B69 (cysticercosis)	130289									6	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130289	
					Date B71 first reported (other cestode infections)	130292									13	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130292	
					Source of report of B71 (other cestode infections)	130293									13	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130293	
					Date B73 first reported (onchocerciasis)	130296									17	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130296	
					Source of report of B73 (onchocerciasis)	130297									17	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130297	
					Date B74 first reported (filariasis)	130298									4	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130298	
					Source of report of B74 (filariasis)	130299									4	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130299	
					Date B75 first reported (trichinellosis)	130300									1	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130300	
					Source of report of B75 (trichinellosis)	130301									1	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130301	
					Date B76 first reported (hookworm diseases)	130302									33	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130302	
					Source of report of B76 (hookworm diseases)	130303									33	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130303	
					Date B77 first reported (ascariasis)	130304									11	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130304	
					Source of report of B77 (ascariasis)	130305									11	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130305	
					Date B78 first reported (strongyloidiasis)	130306									7	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130306	
					Source of report of B78 (strongyloidiasis)	130307									7	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130307	
					Date B79 first reported (trichuriasis)	130308									3	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130308	
					Source of report of B79 (trichuriasis)	130309									3	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130309	
					Date B80 first reported (enterobiasis)	130310									726	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130310	
					Source of report of B80 (enterobiasis)	130311									726	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130311	
					Date B81 first reported (other intestinal helminthiases, not elsewhere classified)	130312									17	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130312	
					Source of report of B81 (other intestinal helminthiases, not elsewhere classified)	130313									17	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130313	
					Date B82 first reported (unspecified intestinal parasitism)	130314									83	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130314	
					Source of report of B82 (unspecified intestinal parasitism)	130315									83	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130315	
					Date B83 first reported (other helminthiases)	130316									81	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130316	
					Source of report of B83 (other helminthiases)	130317									81	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130317	
					Date B85 first reported (pediculosis and phthiriasis)	130318									330	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130318	
					Source of report of B85 (pediculosis and phthiriasis)	130319									330	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130319	
					Date B86 first reported (scabies)	130320									2429	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130320	
					Source of report of B86 (scabies)	130321									2429	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130321	
					Date B87 first reported (myiasis)	130322									7	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130322	
					Source of report of B87 (myiasis)	130323									7	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130323	
					Date B88 first reported (other infestations)	130324									181	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130324	
					Source of report of B88 (other infestations)	130325									181	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130325	
					Date B89 first reported (unspecified parasitic disease)	130326									4	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130326	
					Source of report of B89 (unspecified parasitic disease)	130327									4	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130327	
					Date B90 first reported (sequelae of tuberculosis)	130328									36	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130328	
					Source of report of B90 (sequelae of tuberculosis)	130329									36	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130329	
					Date B91 first reported (sequelae of poliomyelitis)	130330									193	Ongoing	Date		Derived	Unisex	1	1	819.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130330	
					Source of report of B91 (sequelae of poliomyelitis)	130331									193	Ongoing	Categorical single		Derived	Unisex	1	1	2171.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130331	
