Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
				Date G01 first reported (meningitis in bacterial diseases classified elsewhere)	130994									55	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130994
				Date G02 first reported (meningitis in other infectious and parasitic diseases classified elsewhere)	130996									86	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130996
				Date G03 first reported (meningitis due to other and unspecified causes)	130998									2328	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130998
				Date G04 first reported (encephalitis, myelitis and encephalomyelitis)	131000									682	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131000
				Date G05 first reported (encephalitis, myelitis and encephalomyelitis in diseases classified elsewhere)	131002									81	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131002
				Date G06 first reported (intracranial and intraspinal abscess and granuloma)	131004									288	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131004
				Date G07 first reported (intracranial and intraspinal abscess and granuloma in diseases classified elsewhere)	131006									6	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131006
				Date G08 first reported (intracranial and intraspinal phlebitis and thrombophlebitis)	131008									81	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131008
				Date G09 first reported (sequelae of inflammatory diseases of central nervous system)	131010									73	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131010
				Date G10 first reported (huntington's disease)	131012									44	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131012
				Date G11 first reported (hereditary ataxia)	131014									313	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131014
				Date G12 first reported (spinal muscular atrophy and related syndromes)	131016									503	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131016
				Date G13 first reported (systemic atrophies primarily affecting central nervous system in diseases classified elsewhere)	131018									24	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131018
				Date G14 first reported (postpolio syndrome)	131020									38	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131020
				Date G20 first reported (parkinson's disease)	131022									2354	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131022
				Date G21 first reported (secondary parkinsonism)	131024									117	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131024
				Date G22 first reported (parkinsonism in diseases classified elsewhere)	131026									4	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131026
				Date G23 first reported (other degenerative diseases of basal ganglia)	131028									150	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131028
				Date G24 first reported (dystonia)	131030									1089	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131030
				Date G25 first reported (other extrapyramidal and movement disorders)	131032									4465	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131032
				Date G30 first reported (alzheimer's disease)	131036									1125	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131036
				Date G31 first reported (other degenerative diseases of nervous system, not elsewhere classified)	131038									1381	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131038
				Date G32 first reported (other degenerative disorders of nervous system in diseases classified elsewhere)	131040									28	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131040
				Date G35 first reported (multiple sclerosis)	131042									2365	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131042
				Date G36 first reported (other acute disseminated demyelination)	131044									34	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131044
				Date G37 first reported (other demyelinating diseases of central nervous system)	131046									594	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131046
				Date G40 first reported (epilepsy)	131048									7264	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131048
				Date G41 first reported (status epilepticus)	131050									254	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131050
				Date G43 first reported (migraine)	131052									24096	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131052
				Date G44 first reported (other headache syndromes)	131054									5667	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131054
				Date G45 first reported (transient cerebral ischaemic attacks and related syndromes)	131056									8209	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131056
				Date G46 first reported (vascular syndromes of brain in cerebrovascular diseases)	131058									201	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131058
				Date G47 first reported (sleep disorders)	131060									16686	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131060
				Date G50 first reported (disorders of trigeminal nerve)	131062									2969	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131062
				Date G51 first reported (facial nerve disorders)	131064									3146	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131064
				Date G52 first reported (disorders of other cranial nerves)	131066									446	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131066
				Date G53 first reported (cranial nerve disorders in diseases classified elsewhere)	131068									145	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131068
				Date G54 first reported (nerve root and plexus disorders)	131070									1205	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131070
				Date G55 first reported (nerve root and plexus compressions in diseases classified elsewhere)	131072									6181	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131072
				Date G56 first reported (mononeuropathies of upper limb)	131074									22707	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131074
				Date G57 first reported (mononeuropathies of lower limb)	131076									4819	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131076
				Date G58 first reported (other mononeuropathies)	131078									844	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131078
				Date G59 first reported (mononeuropathy in diseases classified elsewhere)	131080									331	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131080
				Date G60 first reported (hereditary and idiopathic neuropathy)	131082									431	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131082
				Date G61 first reported (inflammatory polyneuropathy)	131084									574	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131084
				Date G62 first reported (other polyneuropathies)	131086									3367	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131086
				Date G63 first reported (polyneuropathy in diseases classified elsewhere)	131088									729	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131088
				Date G64 first reported (other disorders of peripheral nervous system)	131090									281	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131090
				Date G70 first reported (myasthenia gravis and other myoneural disorders)	131092									417	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131092
				Date G71 first reported (primary disorders of muscles)	131094									268	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131094
				Date G72 first reported (other myopathies)	131096									342	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131096
				Date G73 first reported (disorders of myoneural junction and muscle in diseases classified elsewhere)	131098									29	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131098
				Date G80 first reported (infantile cerebral palsy)	131100									289	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131100
				Date G81 first reported (hemiplegia)	131102									2653	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131102
				Date G82 first reported (paraplegia and tetraplegia)	131104									514	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131104
				Date G83 first reported (other paralytic syndromes)	131106									1148	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131106
				Date G90 first reported (disorders of autonomic nervous system)	131108									556	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131108
				Date G91 first reported (hydrocephalus)	131110									717	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131110
				Date G92 first reported (toxic encephalopathy)	131112									12	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131112
				Date G93 first reported (other disorders of brain)	131114									3956	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131114
				Date G94 first reported (other disorders of brain in diseases classified elsewhere)	131116									108	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131116
				Date G95 first reported (other diseases of spinal cord)	131118									1547	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131118
				Date G96 first reported (other disorders of central nervous system)	131120									414	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131120
				Date G97 first reported (postprocedural disorders of nervous system, not elsewhere classified)	131122									314	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131122
				Date G98 first reported (other disorders of nervous system, not elsewhere classified)	131124									2068	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131124
				Date G99 first reported (other disorders of nervous system in diseases classified elsewhere)	131126									1664	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131126
				Date H00 first reported (hordeolum and chalazion)	131128									12628	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131128
				Date H01 first reported (other inflammation of eyelid)	131130									5019	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131130
				Date H02 first reported (other disorders of eyelid)	131132									11339	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131132
				Date H03 first reported (disorders of eyelid in diseases classified elsewhere)	131134									80	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131134
				Date H04 first reported (disorders of lachrymal system)	131136									14266	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131136
				Date H05 first reported (disorders of orbit)	131138									1059	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131138
				Date H06 first reported (disorders of lachrymal system and orbit in diseases classified elsewhere)	131140									184	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131140
				Date H10 first reported (conjunctivitis)	131142									23584	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131142
				Date H11 first reported (other disorders of conjunctiva)	131144									8290	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131144
				Date H13 first reported (disorders of conjunctiva in diseases classified elsewhere)	131146									134	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131146
				Date H15 first reported (disorders of sclera)	131148									1277	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131148
				Date H16 first reported (keratitis)	131150									1561	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131150
				Date H17 first reported (corneal scars and opacities)	131152									348	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131152
				Date H18 first reported (other disorders of cornea)	131154									2342	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131154
				Date H19 first reported (disorders of sclera and cornea in diseases classified elsewhere)	131156									146	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131156
				Date H20 first reported (iridocyclitis)	131158									2682	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131158
				Date H21 first reported (other disorders of iris and ciliary body)	131160									770	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131160
				Date H22 first reported (disorders of iris and ciliary body in diseases classified elsewhere)	131162									42	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131162
				Date H25 first reported (senile cataract)	131164									15182	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131164
				Date H26 first reported (other cataract)	131166									30893	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131166
				Date H27 first reported (other disorders of lens)	131168									420	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131168
				Date H28 first reported (cataract and other disorders of lens in diseases classified elsewhere)	131170									46	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131170
				Date H30 first reported (chorioretinal inflammation)	131172									226	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131172
				Date H31 first reported (other disorders of choroid)	131174									633	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131174
				Date H32 first reported (chorioretinal disorders in diseases classified elsewhere)	131176									13	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131176
				Date H33 first reported (retinal detachments and breaks)	131178									6181	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131178
				Date H34 first reported (retinal vascular occlusions)	131180									1947	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131180
				Date H35 first reported (other retinal disorders)	131182									11475	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131182
				Date H36 first reported (retinal disorders in diseases classified elsewhere)	131184									3177	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131184
				Date H40 first reported (glaucoma)	131186									14752	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131186
				Date H42 first reported (glaucoma in diseases classified elsewhere)	131188									7	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131188
				Date H43 first reported (disorders of vitreous body)	131190									9893	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131190
				Date H44 first reported (disorders of globe)	131192									1818	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131192
				Date H45 first reported (disorders of vitreous body and globe in diseases classified elsewhere)	131194									17	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131194
				Date H46 first reported (optic neuritis)	131196									471	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131196
				Date H47 first reported (other disorders of optic [2nd] nerve and visual pathways)	131198									1248	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131198
				Date H48 first reported (disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere)	131200									12	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131200
				Date H49 first reported (paralytic strabismus)	131202									621	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131202
				Date H50 first reported (other strabismus)	131204									2313	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131204
				Date H51 first reported (other disorders of binocular movement)	131206									231	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131206
				Date H52 first reported (disorders of refraction and accommodation)	131208									5215	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131208
				Date H53 first reported (visual disturbances)	131210									10480	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131210
				Date H54 first reported (blindness and low vision)	131212									2710	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131212
				Date H55 first reported (nystagmus and other irregular eye movements)	131214									456	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131214
				Date H57 first reported (other disorders of eye and adnexa)	131216									7735	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131216
				Date H58 first reported (other disorders of eye and adnexa in diseases classified elsewhere)	131218									142	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131218
				Date H59 first reported (postprocedural disorders of eye and adnexa, not elsewhere classified)	131220									322	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131220
				Date H60 first reported (otitis externa)	131222									21898	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131222
				Date H61 first reported (other disorders of external ear)	131224									29836	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131224
				Date H62 first reported (disorders of external ear in diseases classified elsewhere)	131226									55	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131226
				Date H65 first reported (nonsuppurative otitis media)	131228									5883	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131228
				Date H66 first reported (suppurative and unspecified otitis media)	131230									10082	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131230
				Date H67 first reported (otitis media in diseases classified elsewhere)	131232									11	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131232
				Date H68 first reported (eustachian salpingitis and obstruction)	131234									2493	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131234
				Date H69 first reported (other disorders of eustachian tube)	131236									2643	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131236
				Date H70 first reported (mastoiditis and related conditions)	131238									255	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131238
				Date H71 first reported (cholesteatoma of middle ear)	131240									655	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131240
				Date H72 first reported (perforation of tympanic membrane)	131242									2054	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131242
				Date H73 first reported (other disorders of tympanic membrane)	131244									720	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131244
				Date H74 first reported (other disorders of middle ear and mastoid)	131246									864	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131246
				Date H75 first reported (other disorders of middle ear and mastoid in diseases classified elsewhere)	131248									3	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131248
				Date H80 first reported (otosclerosis)	131250									1066	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131250
				Date H81 first reported (disorders of vestibular function)	131252									11832	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131252
				Date H82 first reported (vertiginous syndromes in diseases classified elsewhere)	131254									1	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131254
				Date H83 first reported (other diseases of inner ear)	131256									11807	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131256
				Date H90 first reported (conductive and sensorineural hearing loss)	131258									7305	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131258
				Date H91 first reported (other hearing loss)	131260									13203	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131260
				Date H92 first reported (otalgia and effusion of ear)	131262									16232	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131262
				Date H93 first reported (other disorders of ear, not elsewhere classified)	131264									13831	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131264
				Date H94 first reported (other disorders of ear in diseases classified elsewhere)	131266									16	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131266
				Date H95 first reported (postprocedural disorders of ear and mastoid process, not elsewhere classified)	131268									151	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131268
				Date I00 first reported (rheumatic fever without mention of heart involvement)	131270									1585	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131270
				Date I01 first reported (rheumatic fever with heart involvement)	131272									28	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131272
				Date I02 first reported (rheumatic chorea)	131274									24	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131274
				Date I05 first reported (rheumatic mitral valve diseases)	131276									619	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131276
				Date I06 first reported (rheumatic aortic valve diseases)	131278									95	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131278
				Date I07 first reported (rheumatic tricuspid valve diseases)	131280									890	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131280
				Date I08 first reported (multiple valve diseases)	131282									3159	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131282
				Date I09 first reported (other rheumatic heart diseases)	131284									101	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131284
				Date I10 first reported (essential (primary) hypertension)	131286									125721	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131286
				Date I11 first reported (hypertensive heart disease)	131288									621	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131288
				Date I12 first reported (hypertensive renal disease)	131290									2098	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131290
				Date I13 first reported (hypertensive heart and renal disease)	131292									62	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131292
				Date I15 first reported (secondary hypertension)	131294									238	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131294
				Date I20 first reported (angina pectoris)	131296									31010	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131296
				Date I21 first reported (acute myocardial infarction)	131298									18622	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131298
				Date I22 first reported (subsequent myocardial infarction)	131300									902	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131300
				Date I23 first reported (certain current complications following acute myocardial infarction)	131302									76	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131302
				Date I24 first reported (other acute ischaemic heart diseases)	131304									3126	Ongoing	Date		Derived	Unisex	1	1	819	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=131304
