#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	N_SMR	N_OTH	SOURCE	DATE	PATH
HC381	venous_thromboembolic_disease	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC381.phe
HC382	asthma	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC382.phe
HC383	bph_/_benign_prostatic_hypertrophy	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC383.phe
HC384	throat_or_larynx_disorder	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC384.phe
HC385	peripheral_vascular_disease	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC385.phe
HC386	helicobacter_pylori	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC386.phe
HC387	polymyositis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC387.phe
HC388	diabetic_neuropathy/ulcers	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC388.phe
HC389	urticaria	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC389.phe
HC39	lichen_planus	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC39.phe
HC390	trigemminal_neuralgia	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC390.phe
HC391	pyloric_stenosis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC391.phe
HC392	pancreatitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC392.phe
HC393	allergy_to_nickel	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC393.phe
HC394	mitral_regurgitation_/_incompetence	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC394.phe
HC395	bladder_problem_(not_cancer)	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC395.phe
HC396	fracture_shoulder_/_scapula	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC396.phe
HC397	scarlet_fever_/_scarlatina	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC397.phe
HC398	fracture_wrist_/_colles_fracture	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC398.phe
HC399	incisional_hernia	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC399.phe
HC4	nephritis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC4.phe
HC40	nervous_breakdown	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC40.phe
HC400	transient_ischaemic_attack_(tia)	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC400.phe
HC401	varicose_veins	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC401.phe
HC402	spinal_stenosis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC402.phe
HC403	varicella_zoster_virus	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC403.phe
HC404	urinary_tract_infection/kidney_infection	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC404.phe
HC405	vaginal_prolapse/uterine_prolapse	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC405.phe
HC406	fracture_neck_of_femur_/_hip	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC406.phe
HC407	pancreatic_disease	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC407.phe
HC408	polio_/_poliomyelitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC408.phe
HC409	male_infertility	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC409.phe
HC41	depression	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC41.phe
HC410	cervical_intra-epithelial_neoplasia_(cin)_/_precancerous_cells_cervix	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC410.phe
HC411	thalassaemia	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC411.phe
HC412	tendonitis_/_tendinitis_/_tenosynovitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC412.phe
HC413	hereditary/genetic_haematological_disorder	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC413.phe
HC414	cardiomyopathy	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC414.phe
HC415	aortic_aneurysm	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC415.phe
HC416	retinitis_pigmentosa	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC416.phe
HC417	sclerosing_cholangitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC417.phe
HC418	cervical_spondylosis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC418.phe
HC419	otosclerosis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC419.phe
HC42	spontaneous_pneumothorax/recurrent_pneumothorax	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC42.phe
HC420	psychological/psychiatric_problem	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC420.phe
HC421	other_abdominal_problem	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC421.phe
HC422	ankylosing_spondylitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC422.phe
HC423	respiratory_failure	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC423.phe
HC424	fracture_skull_/_head	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC424.phe
HC425	adrenal_tumour	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC425.phe
HC427	ovarian_cyst_or_cysts	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC427.phe
HC428	low_platelets/platelet_disorder	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC428.phe
HC429	hiv/aids	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC429.phe
HC43	unclassifiable	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC43.phe
HC430	rheumatoid_arthritis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC430.phe
HC431	emphysema	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC431.phe
HC432	mitral_valve_prolapse	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC432.phe
HC433	lymphoedema	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC433.phe
HC434	macular_degeneration	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC434.phe
HC435	ear/vestibular_disorder	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC435.phe
HC436	acne/acne_vulgaris	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC436.phe
HC437	epilepsy	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC437.phe
HC438	hepatitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC438.phe
HC439	hepatitis_e	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC439.phe
HC44	bile_duct_obstruction/ascending_cholangitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC44.phe
HC440	atrial_flutter	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC440.phe
HC441	hypopituitarism	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC441.phe
HC442	chronic_obstructive_airways_disease/copd	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC442.phe
HC443	headaches_(not_migraine)	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC443.phe
HC444	fracture_jaw	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC444.phe
HC445	oesophageal_varicies	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC445.phe
HC447	TTE_cholera	NA	NA	NA	24983	2	1	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC447.phe
HC448	TTE_typhoid_and_paratyphoid_fevers	NA	NA	NA	24983	20	12	1	0	0	3	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC448.phe
HC449	TTE_other_salmonella_infections	NA	NA	NA	24983	94	71	3	1	0	1	0	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC449.phe
HC45	mumps_/_epidemic_parotitis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC45.phe
HC450	TTE_shigellosis	NA	NA	NA	24983	28	24	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC450.phe
HC451	TTE_other_bacterial_intestinal_infections	NA	NA	NA	24983	717	499	26	14	2	6	0	54	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC451.phe
HC452	TTE_other_bacterial_foodborne_intoxications	NA	NA	NA	24983	55	40	2	1	0	1	0	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC452.phe
HC453	TTE_amoebiasis	NA	NA	NA	24983	6	4	0	1	0	0	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC453.phe
HC454	TTE_other_protozoal_intestinal_diseases	NA	NA	NA	24983	66	43	2	1	0	0	0	2	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC454.phe
HC455	TTE_viral_and_other_specified_intestinal_infections	NA	NA	NA	24983	557	375	32	7	0	15	0	34	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC455.phe
HC456	TTE_diarrhoea_and_gastro-enteritis_of_presumed_infectious_origin	NA	NA	NA	24983	1572	1095	81	20	2	27	0	104	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC456.phe
HC457	TTE_respiratory_tuberculosis,_bacteriologically_and_histologically_confirmed	NA	NA	NA	24983	239	152	16	5	0	12	0	16	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC457.phe
HC458	TTE_respiratory_tuberculosis,_not_confirmed_bacteriologically_or_histologically	NA	NA	NA	24983	36	16	2	3	0	5	0	4	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC458.phe
HC459	TTE_tuberculosis_of_nervous_system	NA	NA	NA	24983	2	0	0	0	0	1	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC459.phe
HC46	renal_failure_requiring_dialysis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC46.phe
HC460	TTE_tuberculosis_of_other_organs	NA	NA	NA	24983	18	8	0	2	0	4	0	2	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC460.phe
HC461	TTE_miliary_tuberculosis	NA	NA	NA	24983	1	0	0	0	0	1	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC461.phe
HC462	TTE_plague	NA	NA	NA	24983	2	0	1	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC462.phe
HC463	TTE_anthrax	NA	NA	NA	24983	1	1	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC463.phe
HC464	TTE_brucellosis	NA	NA	NA	24983	1	1	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC464.phe
HC465	TTE_glanders_and_melioidosis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC465.phe
HC466	TTE_rat-bite_fevers	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC466.phe
HC467	TTE_erysipeloid	NA	NA	NA	24983	2	0	1	0	0	0	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC467.phe
HC468	TTE_leptospirosis	NA	NA	NA	24983	3	2	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC468.phe
HC469	TTE_other_zoonotic_bacterial_diseases,_not_elsewhere_classified	NA	NA	NA	24983	6	2	1	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC469.phe
HC47	malaria	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC47.phe
HC470	TTE_leprosy_[hansen's_disease]	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC470.phe
HC471	TTE_infection_due_to_other_mycobacteria	NA	NA	NA	24983	12	10	1	0	0	0	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC471.phe
HC472	TTE_listeriosis	NA	NA	NA	24983	1	1	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC472.phe
HC473	TTE_tetanus_neonatorum	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC473.phe
HC474	TTE_other_tetanus	NA	NA	NA	24983	7	4	1	0	0	0	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC474.phe
HC475	TTE_diphtheria	NA	NA	NA	24983	29	22	2	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC475.phe
HC476	TTE_whooping_cough	NA	NA	NA	24983	325	248	9	1	1	0	0	12	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC476.phe
HC477	TTE_scarlet_fever	NA	NA	NA	24983	234	183	8	0	0	0	0	5	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC477.phe
HC478	TTE_meningococcal_infection	NA	NA	NA	24983	11	10	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC478.phe
HC479	TTE_streptococcal_septicaemia	NA	NA	NA	24983	40	26	1	1	0	1	0	3	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC479.phe
HC48	aplastic_anaemia	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC48.phe
HC480	TTE_other_septicaemia	NA	NA	NA	24983	693	477	35	14	2	15	0	48	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC480.phe
HC481	TTE_actinomycosis	NA	NA	NA	24983	21	16	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC481.phe
HC482	TTE_nocardiosis	NA	NA	NA	24983	2	2	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC482.phe
HC483	TTE_bartonellosis	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC483.phe
HC484	TTE_erysipelas	NA	NA	NA	24983	30	20	1	0	0	0	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC484.phe
HC485	TTE_other_bacterial_diseases,_not_elsewhere_classified	NA	NA	NA	24983	16	14	0	0	0	0	0	1	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC485.phe
HC486	TTE_bacterial_infection_of_unspecified_site	NA	NA	NA	24983	158	104	10	0	0	2	0	7	cdeboever/justesen	2020-06-18	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC486.phe
