#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
HC632	TTE_certain_diseases_involving_lymphoreticular_tissue_and_reticulohistiocytic_system	NA	NA	NA	24983	109	73	4	2	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC632.phe
HC633	TTE_other_disorders_of_blood_and_blood-forming_organs_in_diseases_classified_elsewhere	NA	NA	NA	24983	5	3	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC633.phe
HC634	TTE_immunodeficiency_with_predominantly_antibody_defects	NA	NA	NA	24983	290	196	12	1	0	3	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC634.phe
HC635	TTE_combined_immunodeficiencies	NA	NA	NA	24983	14	11	1	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC635.phe
HC636	TTE_immunodeficiency_associated_with_other_major_defects	NA	NA	NA	24983	40	28	2	2	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC636.phe
HC637	TTE_common_variable_immunodeficiency	NA	NA	NA	24983	43	26	2	0	0	3	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC637.phe
HC638	TTE_other_immunodeficiencies	NA	NA	NA	24983	143	82	8	2	0	4	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC638.phe
HC639	TTE_sarcoidosis	NA	NA	NA	24983	1859	1167	77	72	0	72	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC639.phe
HC64	irritable_bowel_syndrome	NA	NA	NA	24983	18522	12722	804	154	13	166	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC64.phe
HC640	TTE_other_disorders_involving_the_immune_mechanism,_not_elsewhere_classified	NA	NA	NA	24983	584	388	26	18	0	12	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC640.phe
HC641	TTE_iodine-deficiency-related_thyroid_disorders_and_allied_conditions	NA	NA	NA	24983	94	62	4	1	0	3	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC641.phe
HC642	TTE_subclinical_iodine-deficiency_hypothyroidism	NA	NA	NA	24983	88	60	4	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC642.phe
HC643	TTE_other_hypothyroidism	NA	NA	NA	24983	34211	22830	1684	196	38	658	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC643.phe
HC644	TTE_other_non-toxic_goitre	NA	NA	NA	24983	4658	3011	249	84	19	82	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC644.phe
HC645	TTE_thyrotoxicosis_[hyperthyroidism]	NA	NA	NA	24983	7138	4705	334	127	35	108	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC645.phe
HC646	TTE_thyroiditis	NA	NA	NA	24983	1210	808	75	9	4	22	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC646.phe
HC647	TTE_other_disorders_of_thyroid	NA	NA	NA	24983	2141	1415	127	25	6	39	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC647.phe
HC648	TTE_insulin-dependent_diabetes_mellitus	NA	NA	NA	24983	4425	2783	186	119	3	154	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC648.phe
HC649	TTE_non-insulin-dependent_diabetes_mellitus	NA	NA	NA	24983	33259	20550	1354	806	72	1640	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC649.phe
HC65	hepatitis_d	NA	NA	NA	24983	1	0	1	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC65.phe
HC650	TTE_malnutrition-related_diabetes_mellitus	NA	NA	NA	24983	4	3	1	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC650.phe
HC651	TTE_other_specified_diabetes_mellitus	NA	NA	NA	24983	340	205	14	15	0	10	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC651.phe
HC652	TTE_unspecified_diabetes_mellitus	NA	NA	NA	24983	24129	14855	964	676	52	1291	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC652.phe
HC653	TTE_nondiabetic_hypoglycaemic_coma	NA	NA	NA	24983	35	25	1	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC653.phe
HC654	TTE_other_disorders_of_pancreatic_internal_secretion	NA	NA	NA	24983	3015	1937	134	64	3	90	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC654.phe
HC655	TTE_hypoparathyroidism	NA	NA	NA	24983	194	124	12	2	0	2	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC655.phe
HC656	TTE_hyperparathyroidism_and_other_disorders_of_parathyroid_gland	NA	NA	NA	24983	1762	1171	88	31	1	33	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC656.phe
HC657	TTE_hyperfunction_of_pituitary_gland	NA	NA	NA	24983	782	500	42	16	2	21	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC657.phe
HC658	TTE_hypofunction_and_other_disorders_of_pituitary_gland	NA	NA	NA	24983	1065	697	55	21	3	21	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC658.phe
HC659	TTE_cushing's_syndrome	NA	NA	NA	24983	190	118	10	4	1	3	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC659.phe
HC66	myelofibrosis	NA	NA	NA	24983	114	76	3	4	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC66.phe
HC660	TTE_adrenogenital_disorders	NA	NA	NA	24983	31	21	0	2	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC660.phe
HC661	TTE_hyperaldosteronism	NA	NA	NA	24983	156	91	12	9	1	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC661.phe
HC662	TTE_other_disorders_of_adrenal_gland	NA	NA	NA	24983	961	611	52	17	3	12	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC662.phe
HC663	TTE_ovarian_dysfunction	NA	NA	NA	24983	2264	1400	150	36	5	61	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC663.phe
HC664	TTE_testicular_dysfunction	NA	NA	NA	24983	497	325	22	7	1	14	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC664.phe
HC665	TTE_disorders_of_puberty,_not_elsewhere_classified	NA	NA	NA	24983	21	15	0	1	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC665.phe
HC666	TTE_polyglandular_dysfunction	NA	NA	NA	24983	18	17	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC666.phe
HC667	TTE_diseases_of_thymus	NA	NA	NA	24983	25	13	1	1	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC667.phe
HC668	TTE_other_endocrine_disorders	NA	NA	NA	24983	372	252	18	9	0	4	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC668.phe
HC669	TTE_disorders_of_endocrine_glands_in_diseases_classified_elsewhere	NA	NA	NA	24983	3	1	1	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC669.phe
HC67	hepatitis_b	NA	NA	NA	24983	288	127	26	13	14	14	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC67.phe
HC670	TTE_nutritional_marasmus	NA	NA	NA	24983	12	7	2	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC670.phe
HC671	TTE_unspecified_severe_protein-energy_malnutrition	NA	NA	NA	24983	12	6	2	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC671.phe
HC672	TTE_protein-energy_malnutrition_of_moderate_and_mild_degree	NA	NA	NA	24983	5	3	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC672.phe
HC673	TTE_retarded_development_following_protein-energy_malnutrition	NA	NA	NA	24983	1	1	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC673.phe
HC674	TTE_unspecified_protein-energy_malnutrition	NA	NA	NA	24983	326	217	18	3	0	8	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC674.phe
HC675	TTE_vitamin_a_deficiency	NA	NA	NA	24983	6	3	0	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC675.phe
HC676	TTE_thiamine_deficiency	NA	NA	NA	24983	38	23	1	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC676.phe
HC677	TTE_niacin_deficiency_[pellagra]	NA	NA	NA	24983	3	3	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC677.phe
HC678	TTE_deficiency_of_other_b_group_vitamins	NA	NA	NA	24983	2462	1621	114	14	1	118	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC678.phe
HC679	TTE_ascorbic_acid_deficiency	NA	NA	NA	24983	19	13	2	1	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC679.phe
HC68	disorder_of_adrenal_gland	NA	NA	NA	24983	1155	734	60	24	3	12	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC68.phe
HC680	TTE_vitamin_d_deficiency	NA	NA	NA	24983	2312	1227	138	80	3	198	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC680.phe
HC681	TTE_other_vitamin_deficiencies	NA	NA	NA	24983	299	142	21	15	0	27	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC681.phe
HC682	TTE_dietary_calcium_deficiency	NA	NA	NA	24983	33	20	1	1	1	3	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC682.phe
HC683	TTE_dietary_selenium_deficiency	NA	NA	NA	24983	2	2	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC683.phe
HC684	TTE_dietary_zinc_deficiency	NA	NA	NA	24983	21	14	2	1	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC684.phe
HC685	TTE_deficiency_of_other_nutrient_elements	NA	NA	NA	24983	832	519	35	6	2	32	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC685.phe
HC686	TTE_other_nutritional_deficiencies	NA	NA	NA	24983	44	25	3	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC686.phe
HC687	TTE_sequelae_of_malnutrition_and_other_nutritional_deficiencies	NA	NA	NA	24983	3	1	0	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC687.phe
HC688	TTE_localised_adiposity	NA	NA	NA	24983	130	84	4	3	1	2	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC688.phe
HC689	TTE_obesity	NA	NA	NA	24983	33912	22666	1355	536	18	566	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC689.phe
HC69	polycythaemia_vera	NA	NA	NA	24983	861	573	41	0	4	11	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC69.phe
HC690	TTE_other_hyperalimentation	NA	NA	NA	24983	10	10	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC690.phe
HC691	TTE_sequelae_of_hyperalimentation	NA	NA	NA	24983	1	1	0	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC691.phe
HC692	TTE_disorders_of_aromatic_amino-acid_metabolism	NA	NA	NA	24983	61	41	4	1	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC692.phe
HC693	TTE_disorders_of_branched-chain_amino-acid_metabolism_and_fatty-acid_metabolism	NA	NA	NA	24983	10	6	2	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC693.phe
HC694	TTE_other_disorders_of_amino-acid_metabolism	NA	NA	NA	24983	86	49	2	4	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC694.phe
HC695	TTE_lactose_intolerance	NA	NA	NA	24983	380	214	36	13	1	14	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC695.phe
HC696	TTE_other_disorders_of_carbohydrate_metabolism	NA	NA	NA	24983	400	264	13	11	0	10	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC696.phe
HC697	TTE_disorders_of_sphingolipid_metabolism_and_other_lipid_storage_disorders	NA	NA	NA	24983	103	55	8	0	0	6	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC697.phe
HC698	TTE_disorders_of_glycosaminoglycan_metabolism	NA	NA	NA	24983	8	4	1	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC698.phe
HC699	TTE_disorders_of_glycoprotein_metabolism	NA	NA	NA	24983	19	12	0	1	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC699.phe
HC7	back_pain	NA	NA	NA	24983	16012	10264	788	301	24	399	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC7.phe
HC70	aortic_valve_disease	NA	NA	NA	24983	78	42	12	1	0	2	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC70.phe
HC700	TTE_disorders_of_lipoprotein_metabolism_and_other_lipidaemias	NA	NA	NA	24983	104428	69232	4635	1165	170	2647	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC700.phe
HC701	TTE_disorders_of_purine_and_pyrimidine_metabolism	NA	NA	NA	24983	519	355	22	4	1	10	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC701.phe
HC702	TTE_disorders_of_porphyrin_and_bilirubin_metabolism	NA	NA	NA	24983	1536	1058	79	4	1	23	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC702.phe
HC703	TTE_disorders_of_mineral_metabolism	NA	NA	NA	24983	4418	2928	225	49	5	66	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC703.phe
HC704	TTE_cystic_fibrosis	NA	NA	NA	24983	130	88	7	0	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC704.phe
HC705	TTE_amyloidosis	NA	NA	NA	24983	230	151	13	7	1	4	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC705.phe
HC706	TTE_volume_depletion	NA	NA	NA	24983	5067	3381	225	72	8	95	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC706.phe
HC707	TTE_other_disorders_of_fluid,_electrolyte_and_acid-base_balance	NA	NA	NA	24983	11724	7718	536	151	10	276	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC707.phe
HC708	TTE_other_metabolic_disorders	NA	NA	NA	24983	961	643	41	17	0	26	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC708.phe
HC709	TTE_postprocedural_endocrine_and_metabolic_disorders,_not_elsewhere_classified	NA	NA	NA	24983	2291	1490	122	38	9	43	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC709.phe
HC71	microscopic_polyarteritis	NA	NA	NA	24983	28	18	2	0	1	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC71.phe
HC710	TTE_dementia_in_alzheimer's_disease	NA	NA	NA	24983	586	404	27	5	0	6	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC710.phe
HC711	TTE_vascular_dementia	NA	NA	NA	24983	686	462	36	12	0	16	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC711.phe
HC712	TTE_dementia_in_other_diseases_classified_elsewhere	NA	NA	NA	24983	296	205	10	4	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC712.phe
HC713	TTE_unspecified_dementia	NA	NA	NA	24983	1405	897	80	24	1	21	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC713.phe
HC714	TTE_organic_amnesic_syndrome,_not_induced_by_alcohol_and_other_psychoactive_substances	NA	NA	NA	24983	21	9	3	1	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC714.phe
HC715	TTE_delirium,_not_induced_by_alcohol_and_other_psychoactive_substances	NA	NA	NA	24983	1592	1075	75	13	0	20	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC715.phe
HC716	TTE_other_mental_disorders_due_to_brain_damage_and_dysfunction_and_to_physica	NA	NA	NA	24983	773	496	42	13	0	12	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC716.phe
HC717	TTE_personality_and_behavioural_disorders_due_to_brain_disease,_damage_and_dysfunction	NA	NA	NA	24983	198	141	13	2	0	1	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC717.phe
HC718	TTE_unspecified_organic_or_symptomatic_mental_disorder	NA	NA	NA	24983	502	330	28	6	2	6	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC718.phe
HC719	TTE_mental_and_behavioural_disorders_due_to_use_of_alcohol	NA	NA	NA	24983	9794	6462	638	63	3	95	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC719.phe
HC72	chronic_fatigue_syndrome	NA	NA	NA	24983	2269	1598	122	7	0	7	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC72.phe
HC720	TTE_mental_and_behavioural_disorders_due_to_use_of_opioids	NA	NA	NA	24983	280	145	24	3	1	2	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC720.phe
HC721	TTE_mental_and_behavioural_disorders_due_to_use_of_cannabinoids	NA	NA	NA	24983	312	154	29	17	0	4	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC721.phe
HC722	TTE_mental_and_behavioural_disorders_due_to_use_of_sedatives_or_hypnotics	NA	NA	NA	24983	262	169	17	1	0	2	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC722.phe
HC723	TTE_mental_and_behavioural_disorders_due_to_use_of_cocaine	NA	NA	NA	24983	62	32	7	3	1	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC723.phe
HC724	TTE_mental_and_behavioural_disorders_due_to_use_of_other_stimulants,_including_caffeine	NA	NA	NA	24983	67	51	4	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC724.phe
HC725	TTE_mental_and_behavioural_disorders_due_to_use_of_hallucinogens	NA	NA	NA	24983	38	24	1	3	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC725.phe
HC726	TTE_mental_and_behavioural_disorders_due_to_use_of_tobacco	NA	NA	NA	24983	39286	25647	2110	443	51	534	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC726.phe
HC727	TTE_mental_and_behavioural_disorders_due_to_use_of_volatile_solvents	NA	NA	NA	24983	9	5	1	1	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC727.phe
HC728	TTE_mental_and_behavioural_disorders_due_to_multiple_drug_use_and_use_o	NA	NA	NA	24983	261	149	17	6	0	4	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC728.phe
HC729	TTE_schizophrenia	NA	NA	NA	24983	1200	626	83	62	5	41	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC729.phe
HC73	dermatopolymyositis	NA	NA	NA	24983	126	78	6	6	0	3	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC73.phe
HC730	TTE_schizotypal_disorder	NA	NA	NA	24983	21	12	1	0	0	0	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC730.phe
HC731	TTE_persistent_delusional_disorders	NA	NA	NA	24983	439	252	25	15	1	6	cdeboever/justesen	2020-05-15	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC731.phe
